hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
13,2017-08-13,6,17,815,925,76281,False
3013,2017-08-15,997,32,812,904,39024,False
1015,2017-08-15,344,36,810,905,62141,False
346,2017-08-17,117,36,818,910,103690,False
1201,2017-08-19,404,18,816,909,91254,False
1973,2017-08-19,655,33,804,904,112999,False
2810,2017-08-19,930,34,814,918,120044,False
898,2017-08-19,302,39,814,918,49801,False
171,2017-08-19,58,38,817,904,78940,False
1762,2017-08-20,584,27,800,900,118566,False
1425,2017-08-22,473,37,810,904,61165,False
1739,2017-08-23,576,25,802,925,101905,False
772,2017-08-24,260,30,813,910,29974,False
1101,2017-08-24,374,13,818,923,93568,False
2686,2017-08-24,893,32,804,911,94481,False
1158,2017-08-25,393,39,801,909,52225,False
1597,2017-08-25,529,29,812,906,77305,False
722,2017-08-26,245,22,806,902,110754,False
55,2017-08-27,19,37,805,925,51206,False
885,2017-08-27,299,37,810,916,101463,False
1775,2017-08-28,590,16,810,918,76674,False
751,2017-09-01,253,12,809,926,83051,False
2914,2017-09-05,964,18,802,919,110904,False
1152,2017-09-06,392,21,814,926,79971,False
2096,2017-09-07,700,40,812,917,78091,False
2581,2017-09-10,857,24,808,910,72262,False
1149,2017-09-10,391,40,812,902,30688,False
1966,2017-09-11,653,15,804,925,65526,False
2036,2017-09-12,679,28,815,925,100774,False
1027,2017-09-13,348,39,811,912,52130,False
2875,2017-09-13,953,30,819,903,47278,False
198,2017-09-14,67,30,808,922,75348,True
2038,2017-09-14,680,39,816,904,121425,True
2590,2017-09-18,862,19,817,900,97181,False
1493,2017-09-19,494,37,808,922,63442,False
294,2017-09-22,99,28,812,906,83067,False
371,2017-09-23,126,32,807,909,117658,False
2412,2017-09-23,802,29,805,910,48865,False
2159,2017-09-23,718,28,812,904,80015,True
72,2017-09-26,25,14,820,922,28726,False
619,2017-09-26,211,26,801,917,97438,False
1784,2017-09-26,594,20,807,925,75443,False
789,2017-09-28,266,24,820,902,82837,False
990,2017-10-07,334,17,810,913,103951,False
2867,2017-10-08,951,36,801,908,71116,False
2363,2017-10-08,787,31,813,907,123863,False
49,2017-10-09,17,13,809,909,132193,False
1387,2017-10-10,461,36,813,908,124614,False
692,2017-10-10,237,29,817,916,49913,False
1501,2017-10-11,498,20,811,923,79135,False
333,2017-10-16,113,15,806,925,101012,False
1616,2017-10-16,535,12,802,922,89599,False
2146,2017-10-18,714,17,812,906,136112,False
2849,2017-10-19,943,19,805,924,91595,False
398,2017-10-20,134,31,817,900,92930,False
2839,2017-10-21,940,15,801,909,77327,False
161,2017-10-23,54,31,804,920,40735,False
2431,2017-10-23,809,23,802,915,71850,False
2380,2017-10-26,792,26,813,905,93949,False
1735,2017-10-26,574,22,811,902,48691,False
2496,2017-10-29,833,35,807,924,115614,False
89,2017-10-29,29,11,808,912,74451,False
1587,2017-10-29,526,30,805,902,46577,False
1270,2017-10-30,425,25,815,922,100260,True
1340,2017-11-01,447,16,816,901,88577,False
2316,2017-11-01,772,13,806,905,41287,False
1635,2017-11-02,541,28,813,909,107152,False
2302,2017-11-03,768,33,802,915,43318,False
2880,2017-11-04,954,12,807,915,114247,False
3005,2017-11-04,993,22,806,900,117414,False
1891,2017-11-06,628,19,811,922,89899,False
2805,2017-11-06,929,11,812,918,121646,False
1265,2017-11-08,424,40,816,920,133657,False
1305,2017-11-08,436,27,802,904,39013,False
1916,2017-11-09,637,19,813,912,122334,False
2480,2017-11-10,827,30,819,915,28190,False
711,2017-11-12,243,26,800,923,38842,False
1235,2017-11-12,415,34,802,904,68212,False
272,2017-11-12,93,12,809,912,99812,False
1111,2017-11-12,377,19,802,926,58862,False
1983,2017-11-14,660,11,806,908,105365,False
687,2017-11-16,235,16,813,919,98767,False
2923,2017-11-17,968,40,813,922,91692,False
2518,2017-11-18,839,32,802,905,51291,False
606,2017-11-18,207,26,807,917,123552,True
1510,2017-11-20,500,32,808,916,108149,True
2120,2017-11-21,708,10,819,901,101023,False
1575,2017-11-22,522,25,808,924,85939,False
1794,2017-11-22,596,14,801,926,93001,False
1923,2017-11-22,639,16,816,926,108546,False
999,2017-11-22,338,35,802,919,75600,False
1237,2017-11-22,416,22,803,901,54549,False
2184,2017-11-23,728,23,817,917,114492,False
2074,2017-11-23,693,33,803,913,115141,False
2132,2017-11-24,710,11,817,902,79581,False
1622,2017-11-26,537,13,815,902,68574,False
2021,2017-11-26,673,37,807,918,116413,False
1756,2017-11-27,583,13,811,923,48937,False
1552,2017-11-29,515,34,805,915,48682,False
948,2017-12-01,317,38,802,922,54758,False
1858,2017-12-01,616,10,815,900,73122,False
2892,2017-12-02,957,19,810,923,64715,False
2516,2017-12-03,838,16,804,909,92825,True
232,2017-12-04,78,15,811,925,52181,False
325,2017-12-04,109,22,807,914,62995,False
1772,2017-12-06,588,30,805,908,70613,False
1993,2017-12-06,663,34,813,925,31739,False
2677,2017-12-07,890,17,800,906,68189,False
2152,2017-12-07,717,13,803,912,54493,False
2102,2017-12-07,702,32,811,925,62544,False
2252,2017-12-08,747,39,802,904,55045,False
2263,2017-12-08,752,15,803,901,82723,False
666,2017-12-09,229,38,802,906,65627,False
230,2017-12-09,77,12,809,925,43318,True
2077,2017-12-10,694,30,803,903,71198,False
1855,2017-12-11,615,19,809,913,73220,False
1302,2017-12-12,435,15,816,912,123805,False
428,2017-12-12,144,21,802,914,43386,False
1415,2017-12-13,470,30,803,912,85825,False
1431,2017-12-13,475,35,806,923,119026,False
3010,2017-12-15,995,17,817,926,64163,True
2058,2017-12-15,688,14,807,924,31700,False
2287,2017-12-16,763,36,812,902,87061,False
279,2017-12-20,96,30,806,924,102991,False
184,2017-12-20,63,25,816,909,96839,False
2729,2017-12-22,905,15,801,926,35519,False
1728,2017-12-23,572,30,814,917,59596,False
1134,2017-12-23,385,20,805,916,97226,False
1397,2017-12-24,465,39,815,915,72175,False
2259,2017-12-24,751,27,811,916,78910,False
1140,2017-12-25,386,27,801,908,94237,False
1573,2017-12-25,521,37,800,907,60907,False
18,2017-12-28,8,34,820,910,42621,False
1700,2017-12-30,562,14,816,914,130879,False
1186,2017-12-31,401,38,804,925,118457,False
2761,2017-12-31,915,17,801,903,33229,False
935,2017-12-31,312,35,816,925,33953,False
1591,2018-01-01,527,16,811,913,95683,False
104,2018-01-03,34,25,819,911,64955,False
2929,2018-01-03,969,12,801,923,83097,False
2853,2018-01-05,945,37,817,918,46421,False
2899,2018-01-06,961,34,819,915,33499,False
1633,2018-01-07,540,28,818,909,54683,False
1240,2018-01-07,417,27,818,921,41305,False
2886,2018-01-12,956,15,807,902,35562,False
474,2018-01-16,158,36,802,918,76864,False
822,2018-01-16,277,11,814,920,29092,False
1044,2018-01-16,352,31,811,903,98047,False
58,2018-01-18,20,36,806,911,71401,True
652,2018-01-20,223,33,803,917,31650,False
1359,2018-01-21,452,29,810,920,131193,True
93,2018-01-23,30,36,803,919,50371,False
2267,2018-01-24,753,37,810,906,98156,False
253,2018-01-24,87,13,811,913,80431,False
620,2018-01-25,212,22,810,909,87355,False
2341,2018-01-25,780,38,815,925,97792,False
2421,2018-01-26,805,37,814,919,68283,False
1495,2018-01-26,495,16,804,913,30314,False
2491,2018-01-26,831,19,808,914,92241,False
2001,2018-01-28,666,10,806,906,114776,False
2989,2018-01-29,988,15,819,913,137775,False
2026,2018-01-30,675,19,805,913,66706,True
496,2018-01-31,167,18,814,926,47481,False
1979,2018-01-31,657,18,815,924,45858,False
828,2018-02-03,279,35,801,920,61774,False
1686,2018-02-05,557,19,806,901,103958,False
2795,2018-02-05,926,37,817,925,42865,False
240,2018-02-08,82,14,801,909,94421,False
2948,2018-02-08,977,20,807,903,42814,False
2975,2018-02-12,985,33,805,921,113368,False
32,2018-02-14,12,13,803,921,88722,False
2580,2018-02-14,856,22,816,915,76598,False
1834,2018-02-15,608,39,811,925,90402,False
925,2018-02-18,309,24,816,902,96597,False
2214,2018-02-20,736,30,802,909,56507,False
726,2018-02-21,247,22,807,924,103584,False
1336,2018-02-23,445,38,819,923,88864,True
2504,2018-02-25,835,23,804,900,124324,False
1598,2018-02-28,529,29,812,906,80986,False
1669,2018-03-01,551,11,808,916,112999,False
1427,2018-03-02,474,32,806,922,99828,False
141,2018-03-04,46,33,809,926,104931,False
2494,2018-03-04,832,10,811,920,100856,False
1807,2018-03-05,600,38,800,921,74198,False
1561,2018-03-08,517,18,803,909,40107,False
2209,2018-03-08,735,24,810,916,33151,False
2126,2018-03-09,709,11,814,922,53827,False
1144,2018-03-10,389,31,803,912,76963,False
724,2018-03-10,246,34,803,925,40201,False
1732,2018-03-12,573,20,805,921,123395,False
2451,2018-03-15,816,13,814,910,46112,False
122,2018-03-18,40,17,809,922,71561,True
2279,2018-03-19,760,21,802,919,76142,False
515,2018-03-20,174,15,800,922,113390,False
316,2018-03-22,106,20,809,920,35754,False
2370,2018-03-26,789,27,815,913,50010,False
2187,2018-03-30,729,34,801,922,85724,False
2747,2018-04-01,911,13,802,909,32524,False
1788,2018-04-02,595,24,813,907,107755,False
2500,2018-04-04,834,15,808,923,71559,False
2070,2018-04-05,691,24,803,921,67311,False
264,2018-04-05,90,29,805,921,100017,False
2558,2018-04-05,850,37,801,905,80858,False
1641,2018-04-06,542,26,806,903,106601,False
517,2018-04-09,175,30,802,906,121612,False
2969,2018-04-14,983,12,807,912,94128,False
1517,2018-04-14,502,21,801,920,66700,False
409,2018-04-15,136,21,800,915,45873,False
2715,2018-04-15,901,30,815,905,39928,False
2034,2018-04-17,678,21,820,925,95509,True
2164,2018-04-17,720,27,812,920,80684,False
634,2018-04-19,217,24,805,921,37760,False
2176,2018-04-19,724,27,820,914,74099,False
2736,2018-04-19,908,34,809,923,77327,False
2602,2018-04-20,866,34,804,924,84344,False
1751,2018-04-21,581,40,812,915,125609,False
1548,2018-04-22,513,24,804,926,100286,False
1102,2018-04-22,374,13,818,923,98246,False
2386,2018-04-23,793,30,807,912,66050,False
1312,2018-04-25,438,27,806,910,59151,True
2687,2018-04-27,893,32,816,911,98980,False
2182,2018-04-28,727,19,802,911,115172,False
2661,2018-04-29,884,40,819,902,121317,False
2632,2018-04-30,876,19,808,918,34446,False
39,2018-04-30,14,16,801,918,99066,False
100,2018-05-01,33,33,816,920,66570,False
1618,2018-05-01,536,16,817,926,60145,False
372,2018-05-02,126,32,807,909,123540,False
1457,2018-05-02,484,39,807,907,109862,False
1665,2018-05-02,550,18,800,915,120491,False
2470,2018-05-02,824,39,817,921,66999,False
1494,2018-05-09,494,37,808,922,66463,False
1426,2018-05-10,473,37,810,904,63945,False
1521,2018-05-12,504,33,812,920,67903,False
1341,2018-05-13,447,16,814,901,93005,False
267,2018-05-13,92,37,805,922,119779,False
1902,2018-05-14,631,11,807,924,94448,False
2216,2018-05-14,737,34,815,910,99554,False
2915,2018-05-15,964,18,802,919,116185,False
111,2018-05-17,36,16,815,908,110541,False
73,2018-05-18,25,14,820,922,30162,False
584,2018-05-18,198,23,803,921,96197,False
1907,2018-05-19,633,19,802,905,58957,False
1219,2018-05-20,410,40,816,905,107090,False
1204,2018-05-20,405,12,801,917,71842,False
2444,2018-05-20,813,23,801,902,73444,False
2364,2018-05-21,787,31,813,907,129493,False
2964,2018-05-21,982,40,807,920,79360,False
1712,2018-05-22,567,23,815,920,33921,False
1258,2018-05-23,423,10,808,926,117265,False
2331,2018-05-23,777,32,804,924,128879,False
1582,2018-05-23,524,17,805,925,97450,False
742,2018-05-23,250,34,809,911,74140,False
1165,2018-05-24,396,12,804,904,29818,False
295,2018-05-25,99,28,812,906,86843,False
796,2018-05-25,269,22,817,923,64368,False
2815,2018-05-25,931,18,811,916,79287,False
2089,2018-05-27,697,27,817,920,73698,False
1182,2018-05-28,400,17,806,917,34166,False
1690,2018-05-28,558,25,809,902,66630,False
2405,2018-05-30,799,36,800,913,95926,False
3006,2018-06-01,993,22,806,900,123284,False
2985,2018-06-01,987,17,807,913,133347,False
1588,2018-06-01,526,30,802,902,48905,False
657,2018-06-02,225,16,811,906,82087,False
1974,2018-06-03,655,10,804,904,118380,False
1294,2018-06-03,433,24,807,911,76804,False
1466,2018-06-04,487,30,802,909,81282,False
2631,2018-06-06,875,24,805,905,102177,False
1012,2018-06-09,343,15,808,907,91470,False
1233,2018-06-11,414,13,817,905,35058,False
1888,2018-06-14,627,36,820,926,53046,False
1378,2018-06-14,459,30,818,902,81580,False
1037,2018-06-14,350,30,809,924,56661,False
1000,2018-06-16,338,35,811,911,79200,False
1828,2018-06-17,606,24,813,907,103039,False
2509,2018-06-19,836,18,807,908,95657,False
2121,2018-06-19,708,10,819,901,106074,False
1385,2018-06-21,460,34,811,922,134159,False
1649,2018-06-21,543,19,811,920,54213,False
233,2018-06-21,79,40,815,926,53430,False
1223,2018-06-22,412,28,814,926,72279,False
2625,2018-06-22,874,33,815,923,120968,False
1150,2018-06-23,391,40,812,902,32222,False
762,2018-06-23,256,23,820,907,105284,False
1330,2018-06-25,444,28,806,916,117762,False
94,2018-06-28,31,13,818,900,68888,False
1028,2018-06-30,348,39,811,912,54499,False
837,2018-07-02,281,20,804,917,107641,False
1085,2018-07-02,368,35,809,903,130407,False
2776,2018-07-03,920,28,806,907,33023,False
2230,2018-07-04,741,30,815,925,64769,False
2432,2018-07-05,809,23,804,915,75442,False
1130,2018-07-05,383,10,815,901,77404,False
2481,2018-07-06,827,30,819,915,29599,False
572,2018-07-07,194,30,801,900,87251,False
105,2018-07-07,34,25,819,911,68048,False
64,2018-07-09,22,31,803,923,67363,False
26,2018-07-10,10,14,815,917,54607,False
1701,2018-07-12,562,34,816,914,136828,False
2566,2018-07-14,852,38,803,912,57082,False
2600,2018-07-16,865,38,810,909,51731,False
1984,2018-07-19,660,17,806,908,110382,False
2153,2018-07-19,717,13,803,912,57217,False
2090,2018-07-20,698,36,809,903,39853,False
1704,2018-07-20,563,11,812,925,112343,False
1785,2018-07-21,594,20,807,925,79215,False
1839,2018-07-21,610,18,818,925,87191,False
1813,2018-07-24,602,16,817,921,110061,False
185,2018-07-25,63,25,816,909,101241,False
1502,2018-07-25,498,13,811,923,82903,False
169,2018-07-26,56,35,811,900,68929,False
991,2018-07-27,334,17,810,913,109148,False
1999,2018-07-29,665,39,810,915,71184,False
2918,2018-07-30,965,23,816,904,28378,False
2844,2018-07-30,941,40,807,906,94377,False
1123,2018-08-01,381,18,805,911,84592,False
1490,2018-08-02,493,31,816,925,33849,False
2097,2018-08-03,700,40,812,917,81810,False
1901,2018-08-04,630,20,811,920,90046,False
1729,2018-08-04,572,30,814,917,62305,False
359,2018-08-04,122,39,806,911,69015,False
1003,2018-08-05,339,21,808,916,117158,False
1574,2018-08-06,521,37,800,907,63675,False
493,2018-08-06,165,28,812,911,123849,False
889,2018-08-07,300,16,806,909,64261,False
2457,2018-08-08,818,29,807,915,110096,False
820,2018-08-08,276,33,817,906,57447,False
50,2018-08-13,17,13,809,913,137941,False
275,2018-08-14,94,39,807,911,96012,False
497,2018-08-16,167,18,814,926,49855,False
214,2018-08-16,73,37,820,910,47786,False
2099,2018-08-17,701,36,807,907,60480,False
1724,2018-08-17,571,34,807,919,53346,False
823,2018-08-18,277,11,814,920,30546,False
969,2018-08-21,325,13,818,917,46000,False
1630,2018-08-24,539,16,804,904,114090,False
2584,2018-08-24,858,26,817,913,36977,False
1347,2018-08-25,449,24,801,926,116763,False
2857,2018-08-26,946,26,813,902,52033,False
1861,2018-08-26,617,16,811,920,111417,False
790,2018-08-29,266,24,806,923,86603,False
2059,2018-08-29,688,14,807,917,33210,False
1634,2018-08-30,540,28,818,909,57168,False
2752,2018-08-30,913,27,811,912,68231,False
2806,2018-08-30,929,11,812,918,127439,False
2717,2018-09-01,902,31,818,902,111932,False
2303,2018-09-02,768,33,802,915,45287,False
178,2018-09-07,61,34,804,925,106116,False
1196,2018-09-10,403,14,813,913,85730,False
1043,2018-09-10,351,37,820,924,125085,False
1103,2018-09-10,375,36,818,923,79111,False
1497,2018-09-11,496,13,813,915,37843,False
2260,2018-09-11,751,27,811,916,82855,False
2700,2018-09-12,897,26,816,920,127614,False
1180,2018-09-13,399,38,809,923,87082,False
2416,2018-09-14,804,13,801,918,38793,False
475,2018-09-14,158,36,802,918,80707,False
636,2018-09-15,218,24,804,901,48146,False
936,2018-09-15,312,35,816,925,35570,False
90,2018-09-16,29,11,808,912,77996,False
681,2018-09-16,233,17,805,905,79250,False
2511,2018-09-16,837,13,802,916,104399,False
2094,2018-09-17,699,40,817,910,33095,False
1533,2018-09-18,509,39,803,921,44869,False
1736,2018-09-18,574,22,818,902,51125,False
59,2018-09-18,21,40,800,903,62237,False
1529,2018-09-20,508,25,804,907,35323,False
1238,2018-09-20,416,22,803,901,57276,False
1543,2018-09-22,511,13,804,913,74175,False
56,2018-09-22,19,37,810,925,53766,False
2205,2018-09-23,734,11,802,912,73495,False
1882,2018-09-24,624,36,810,926,50179,False
1831,2018-09-28,607,29,801,900,33843,False
621,2018-09-30,212,22,819,909,91722,False
2707,2018-09-30,899,33,808,902,121187,False
1535,2018-10-03,510,29,805,921,83737,False
480,2018-10-04,160,10,812,925,68306,True
2648,2018-10-04,880,27,814,903,118013,False
876,2018-10-04,297,24,813,923,35342,False
1030,2018-10-05,349,12,818,924,77253,False
1306,2018-10-05,436,27,802,904,40963,False
2191,2018-10-06,730,13,818,919,77037,False
2188,2018-10-06,729,34,801,922,89620,False
429,2018-10-09,144,21,818,914,45555,False
1112,2018-10-10,377,19,805,926,61805,False
899,2018-10-13,302,38,807,918,52065,False
2533,2018-10-15,843,10,801,924,29511,False
965,2018-10-16,324,39,802,901,48885,False
949,2018-10-18,317,38,802,922,57366,False
2893,2018-10-19,957,19,810,923,67656,False
210,2018-10-22,71,17,810,924,50037,False
1670,2018-10-23,551,11,801,916,118380,False
727,2018-10-24,247,22,813,924,108763,False
1248,2018-10-24,420,29,816,925,73206,False
2716,2018-10-26,901,30,815,905,41743,False
1316,2018-10-27,440,35,802,910,52621,False
2528,2018-10-27,841,27,815,905,124466,False
507,2018-10-27,172,32,805,925,70413,False
113,2018-10-27,38,15,801,908,90616,False
1940,2018-10-27,645,20,811,926,86246,False
2840,2018-10-28,940,15,801,909,81193,False
2255,2018-10-28,748,34,801,926,65296,False
2607,2018-10-31,867,30,817,905,64743,False
317,2018-11-02,106,20,809,920,37541,False
209,2018-11-03,70,20,812,914,43935,False
2127,2018-11-05,709,11,814,922,56390,False
1625,2018-11-05,538,21,815,919,106642,False
731,2018-11-06,248,21,805,915,83567,False
2285,2018-11-07,762,26,820,904,106484,False
2022,2018-11-08,673,37,807,918,122233,False
809,2018-11-10,272,19,812,901,80330,False
1159,2018-11-10,393,39,813,909,54599,False
2452,2018-11-12,816,13,814,910,48308,False
693,2018-11-13,237,29,815,916,52083,False
399,2018-11-13,134,19,817,900,97355,False
2166,2018-11-14,721,30,814,915,48072,False
1939,2018-11-14,644,10,819,907,38169,False
310,2018-11-14,104,40,804,909,33513,False
1929,2018-11-15,641,24,819,907,96623,False
1553,2018-11-16,515,34,805,903,51000,False
1733,2018-11-17,573,20,805,921,129004,False
1781,2018-11-18,592,13,819,906,79394,False
342,2018-11-18,116,14,808,906,42790,False
2656,2018-11-21,883,24,820,917,94523,False
19,2018-11-23,8,34,820,910,44752,False
2924,2018-11-23,968,21,802,922,96058,False
752,2018-11-24,253,31,809,926,87006,False
1562,2018-11-26,517,29,803,909,42017,False
129,2018-11-26,43,23,810,910,115835,False
40,2018-11-27,14,28,801,918,104019,False
299,2018-11-29,100,38,801,904,82399,False
3014,2018-11-30,997,32,812,904,40975,False
1691,2018-12-01,558,25,809,902,69961,True
1416,2018-12-02,470,30,803,912,89726,False
1183,2018-12-03,400,17,806,917,35874,False
2749,2018-12-04,912,33,812,926,36653,False
2002,2018-12-05,666,23,811,906,120514,False
891,2018-12-05,301,27,810,908,46554,False
1236,2018-12-05,415,40,802,904,71622,True
2505,2018-12-06,835,23,804,900,130244,False
797,2018-12-08,269,22,817,923,67433,False
1079,2018-12-09,367,11,807,907,58752,False
227,2018-12-10,76,29,802,909,111384,False
2876,2018-12-11,953,30,819,903,49641,False
1666,2018-12-11,550,18,800,915,126229,False
1795,2018-12-12,596,14,801,926,97229,False
373,2018-12-15,126,32,807,909,129423,False
347,2018-12-16,117,36,818,910,108874,False
1153,2018-12-18,392,23,814,926,83779,False
2349,2018-12-19,784,36,807,904,31008,False
2471,2018-12-19,824,39,817,926,70348,False
2916,2018-12-19,964,18,802,919,121466,False
2811,2018-12-21,930,34,814,918,125760,False
1202,2018-12-24,404,18,816,909,95402,False
2547,2018-12-25,847,35,800,924,109841,False
2587,2018-12-28,861,11,813,916,100127,False
743,2018-12-29,250,34,809,911,77671,False
1067,2018-12-29,362,25,819,912,91508,False
1379,2018-12-30,459,39,818,902,85659,False
334,2018-12-31,113,14,806,925,105822,False
2952,2019-01-03,979,37,801,900,48697,False
1903,2019-01-04,631,11,807,924,99170,False
2381,2019-01-04,792,26,801,905,98646,False
2510,2019-01-07,836,18,807,908,100005,False
1924,2019-01-08,639,16,816,925,113973,False
840,2019-01-11,282,12,815,904,93840,False
2103,2019-01-11,702,32,811,925,65671,False
1757,2019-01-13,583,36,811,908,51267,False
709,2019-01-13,242,17,820,900,48636,True
469,2019-01-15,157,11,815,925,102302,False
1994,2019-01-16,663,34,813,925,33182,False
2495,2019-01-17,832,10,811,920,105441,False
1617,2019-01-17,535,22,802,923,93866,True
280,2019-01-17,96,38,806,924,108140,False
461,2019-01-17,154,10,801,902,34278,False
635,2019-01-19,217,24,805,921,39648,True
2770,2019-01-19,919,26,808,915,67352,False
2371,2019-01-20,789,27,806,924,52510,True
2633,2019-01-21,876,19,808,918,36168,False
2413,2019-01-22,802,29,805,902,51308,False
2133,2019-01-23,710,11,817,902,83199,False
2407,2019-01-26,801,23,812,913,102261,False
1290,2019-01-26,431,10,802,911,31934,False
23,2019-01-26,9,38,809,907,35592,False
2559,2019-01-27,850,37,801,905,84900,False
1131,2019-01-27,383,10,815,901,80923,False
1917,2019-01-27,637,19,813,921,128159,False
1135,2019-01-28,385,20,803,916,101856,False
1623,2019-01-29,537,31,815,902,71691,False
1599,2019-01-31,529,29,812,906,84667,False
1388,2019-02-02,461,36,813,908,130548,False
2154,2019-02-02,717,17,803,912,59942,False
1491,2019-02-02,493,31,816,925,35387,False
886,2019-02-04,299,37,810,912,106295,False
2497,2019-02-05,833,35,807,924,121394,False
1303,2019-02-07,435,15,812,912,129432,False
1814,2019-02-07,602,16,817,921,115564,False
1592,2019-02-08,527,16,811,913,100239,True
1967,2019-02-09,653,15,804,925,68646,False
518,2019-02-10,175,30,802,906,127403,False
2078,2019-02-11,694,30,815,903,74434,False
800,2019-02-12,270,38,818,907,58539,False
2375,2019-02-13,791,28,808,914,60216,False
2217,2019-02-15,737,21,805,910,104531,False
1889,2019-02-16,627,36,820,926,55698,False
829,2019-02-16,279,35,801,917,64862,False
2147,2019-02-16,714,17,808,906,142030,False
2556,2019-02-17,849,33,816,913,56032,False
1402,2019-02-18,466,24,819,921,114360,False
2858,2019-02-18,947,18,816,905,68601,False
2215,2019-02-20,736,30,802,909,58964,False
2006,2019-02-22,668,24,809,903,89845,False
2100,2019-02-23,701,36,807,907,63360,False
1166,2019-02-25,396,12,800,904,31308,False
2868,2019-02-25,951,36,812,908,74671,False
1908,2019-02-27,633,19,802,905,61904,False
1141,2019-03-03,386,27,811,908,98520,False
2762,2019-03-04,916,19,813,926,50607,False
2881,2019-03-05,954,12,807,915,119440,False
254,2019-03-05,87,13,811,913,84452,False
712,2019-03-05,243,26,800,923,40692,False
593,2019-03-07,203,36,810,905,42920,False
179,2019-03-07,61,34,804,925,111421,False
1842,2019-03-07,611,34,817,922,42195,False
162,2019-03-08,54,31,804,920,42771,False
1016,2019-03-08,345,24,817,905,97945,False
2482,2019-03-08,827,30,819,915,31009,False
1840,2019-03-09,610,18,820,925,91154,False
1001,2019-03-12,338,35,811,911,82800,False
2342,2019-03-16,780,29,815,903,102449,False
2296,2019-03-16,767,16,809,913,109167,False
435,2019-03-17,146,24,802,920,40202,False
1428,2019-03-18,474,32,810,922,104819,False
2748,2019-03-19,911,13,802,909,34073,True
1187,2019-03-19,401,11,804,925,124379,False
1362,2019-03-20,454,16,820,901,59203,False
2567,2019-03-23,852,32,803,912,59936,False
1719,2019-03-23,570,40,815,919,114372,False
2264,2019-03-24,752,15,803,901,86662,False
1197,2019-03-24,403,14,813,913,89812,False
2210,2019-03-25,735,24,810,916,34592,False
186,2019-03-26,63,25,820,909,105643,False
1636,2019-03-27,541,28,813,909,112509,False
1684,2019-03-28,556,30,803,908,110167,False
2543,2019-03-28,846,28,803,907,82129,False
2900,2019-03-29,961,34,819,915,35173,False
2417,2019-04-02,804,13,801,918,40732,False
865,2019-04-02,292,36,802,924,84010,False
302,2019-04-07,102,14,807,901,103047,False
2027,2019-04-08,676,11,814,914,80321,False
627,2019-04-10,214,14,801,921,35419,False
768,2019-04-12,258,36,800,903,60631,False
642,2019-04-12,221,39,803,912,61631,False
821,2019-04-17,276,33,817,906,60183,False
1576,2019-04-18,522,25,808,924,90235,False
1856,2019-04-19,615,19,809,913,76548,False
2688,2019-04-20,893,32,816,911,103479,False
574,2019-04-20,195,10,801,917,54137,False
1276,2019-04-22,427,24,813,926,109292,False
2678,2019-04-22,890,17,800,906,71598,False
273,2019-04-24,93,36,809,912,104349,False
91,2019-04-25,29,11,808,911,81541,False
1124,2019-04-25,381,32,805,911,88620,False
2534,2019-04-26,843,10,801,924,30986,False
667,2019-04-26,229,38,818,906,68752,False
1398,2019-04-27,465,39,815,915,75783,False
1687,2019-04-27,557,19,806,901,109155,False
1892,2019-04-29,629,14,817,918,55611,False
2930,2019-05-01,969,40,801,923,86874,False
2586,2019-05-02,860,14,814,902,69992,False
2626,2019-05-02,874,33,816,923,126466,False
2519,2019-05-02,839,32,802,905,53733,False
2753,2019-05-03,913,27,800,923,71642,False
2854,2019-05-04,945,37,817,918,48531,False
1045,2019-05-07,352,14,811,903,102949,False
966,2019-05-07,324,15,820,901,51213,False
1619,2019-05-09,536,16,817,926,63152,False
2305,2019-05-09,770,35,817,920,34385,False
500,2019-05-10,169,18,805,900,69795,False
1467,2019-05-10,487,30,802,907,85346,False
353,2019-05-10,119,17,808,906,71288,False
2603,2019-05-11,866,34,804,919,88561,False
629,2019-05-12,216,17,816,925,119242,False
2445,2019-05-13,814,27,810,905,99442,False
2990,2019-05-13,988,15,803,913,143766,False
2428,2019-05-15,808,15,815,914,114288,False
1031,2019-05-18,349,12,820,924,81115,False
1786,2019-05-20,594,20,807,925,82987,True
2325,2019-05-20,776,24,819,926,57454,False
2529,2019-05-20,841,27,815,905,130123,False
2067,2019-05-22,690,35,805,920,82920,False
1549,2019-05-22,513,14,807,926,105300,False
1077,2019-05-23,365,18,815,918,77518,False
573,2019-05-23,194,30,805,900,91613,False
2577,2019-05-24,855,21,819,925,73323,False
508,2019-05-25,172,32,818,925,73933,True
2978,2019-05-28,986,24,807,925,45836,False
1522,2019-05-29,504,33,807,920,70989,False
211,2019-05-29,71,26,810,924,52538,False
2667,2019-05-30,887,24,818,912,53704,False
2976,2019-05-30,985,33,813,907,118521,False
2721,2019-05-30,903,19,807,900,102847,False
2177,2019-05-30,724,27,806,914,77467,False
1234,2019-05-31,414,13,817,905,36583,False
1477,2019-06-01,490,16,809,920,95571,False
343,2019-06-02,116,14,808,906,44929,False
1205,2019-06-03,405,12,801,917,75434,False
915,2019-06-03,307,30,810,922,78173,False
845,2019-06-03,284,29,818,919,98275,False
2730,2019-06-06,905,15,801,926,37210,False
2662,2019-06-06,884,40,819,902,126832,False
653,2019-06-07,224,36,800,915,48489,False
1352,2019-06-07,451,40,813,903,58462,False
