opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP50001961,,ACC000091,Ward Clark and Co - Cloud Communications,Proposal/Price Quote,29822.7,60,2026-03-01,2026-01-28,Phone Inquiry,Existing Customer - Replacement,250.0
OPP50001962,,ACC000291,Harris Hill Solutions - Mobile Enterprise,Value Proposition,44073.13,50,2026-06-22,2026-02-21,Purchased List,Existing Customer - Upgrade,
OPP50001963,,ACC000472,Harrison Morris Associates - SD-WAN Deployment,Value Proposition,86345.05,50,2026-05-13,2026-02-24,Web,Existing Customer - Replacement,
OPP50001964,,ACC000656,Wood Networks Partners - Digital Transformation,Qualification,31861.15,20,2026-05-08,2026-02-09,Purchased List,Renewal,
OPP50001965,,ACC000273,Davies Tech Partners - Cloud Communications,Needs Analysis,9533.19,40,2026-03-11,2026-01-20,Web,Existing Customer - Upgrade,
OPP50001966,,ACC000164,Thompson Thomas Group - SD-WAN Deployment,Perception Analysis,202009.84,85,2026-06-29,2026-01-23,Phone Inquiry,Existing Customer - Upgrade,258.0
OPP50001967,,ACC000991,Patel Jones LLP - 5G Business Solution,Needs Analysis,23614.28,40,2026-03-29,2026-02-20,Partner Referral,Existing Customer - Upgrade,
OPP50001968,,ACC000902,Jackson Walker LLP - Secure Communications,Needs Analysis,145904.72,40,2026-05-13,2026-01-17,Phone Inquiry,Existing Customer - Replacement,
OPP50001969,,ACC000639,Clarke King Associates - UCaaS Project,Negotiation/Review,64770.61,75,2026-04-18,2026-01-06,Partner Referral,Existing Customer - Downgrade,
OPP50001970,,ACC000367,Walker Morgan Associates - Digital Transformation,Value Proposition,74900.53,50,2026-03-14,2026-02-08,Purchased List,New Customer,369.0
OPP50001971,,ACC000418,Evans Turner Holdings - Cloud Communications,Negotiation/Review,246202.52,75,2026-03-20,2026-01-22,Campaign,Existing Customer - Upgrade,
OPP50001972,,ACC000411,Davies Thomas International - Mobile Enterprise,Qualification,232001.95,20,2026-02-06,2026-02-23,Campaign,New Customer,
OPP50001973,,ACC000149,Lewis Roberts International - SD-WAN Deployment,Qualification,135783.54,20,2026-02-25,2026-02-09,Web,New Customer,15.0
OPP50001974,,ACC000807,Nottingham County Council - SIP Trunks,Needs Analysis,86405.55,40,2026-02-17,2026-01-26,Phone Inquiry,Renewal,
OPP50001975,,ACC000791,Hall Martin Services - Hybrid Cloud,Needs Analysis,46618.3,40,2026-04-08,2026-02-14,Purchased List,Existing Customer - Replacement,
OPP50001976,,ACC000980,Clark IT Solutions Ltd - Secure Communications,Negotiation/Review,37320.75,75,2026-05-14,2026-01-01,Web,New Customer,
OPP50001977,,ACC000424,Brown Wilson Group - Hybrid Cloud,Needs Analysis,63781.42,40,2026-03-30,2026-01-07,Web,Existing Customer - Upgrade,
OPP50001978,,ACC000272,Jones Edwards Holdings - Digital Transformation,Needs Analysis,173481.33,40,2026-06-18,2026-02-09,Partner Referral,Existing Customer - Replacement,
OPP50001979,,ACC000563,Harrison Hughes Ltd - SIP Trunks,Needs Analysis,44705.5,40,2026-05-09,2026-02-02,Other,New Customer,
OPP50001980,,ACC000268,Baker Ward Partners - Hybrid Cloud,Perception Analysis,12745.22,85,2026-02-13,2026-02-21,Web,Existing Customer - Replacement,433.0
OPP50001981,,ACC000704,Walker Roberts and Co - 5G Business Solution,Proposal/Price Quote,189398.18,60,2026-04-05,2026-01-24,Other,New Customer,243.0
OPP50001982,,ACC000081,Morris Communications Group - Hybrid Cloud,Qualification,20894.85,20,2026-02-16,2026-02-16,Partner Referral,Existing Customer - Downgrade,
OPP50001983,,ACC000213,College of Coventry - SD-WAN Deployment,Qualification,245172.85,20,2026-05-17,2026-01-16,Web,Existing Customer - Upgrade,191.0
OPP50001984,,ACC000614,Hughes Smith Holdings - Hybrid Cloud,Prospecting,8440.62,10,2026-02-02,2026-02-01,Partner Referral,Existing Customer - Replacement,
OPP50001985,,ACC000306,Cooper Evans Solutions - Workforce Management,Needs Analysis,17524.93,40,2026-04-06,2026-02-07,Campaign,Renewal,
OPP50001986,,ACC000281,Martin Morgan Group - 5G Business Solution,Proposal/Price Quote,47937.33,60,2026-06-23,2026-02-17,Phone Inquiry,New Customer,
OPP50001987,,ACC000269,Lewis Jones Solutions - Mobile Enterprise,Prospecting,27032.33,10,2026-04-21,2026-02-22,Phone Inquiry,Existing Customer - Upgrade,
OPP50001988,,ACC000030,Davies Turner and Co - Digital Transformation,Needs Analysis,58760.38,40,2026-04-20,2026-02-20,Web,Existing Customer - Upgrade,
OPP50001989,,ACC000436,King Robinson and Co - 5G Business Solution,Prospecting,101617.71,10,2026-05-06,2026-02-24,Other,Existing Customer - Downgrade,
OPP50001990,,ACC000189,Wood IT Solutions Group - 5G Business Solution,Proposal/Price Quote,8793.47,60,2026-04-16,2026-01-22,Partner Referral,Existing Customer - Replacement,
OPP50001991,,ACC000948,Lewis Harrison Ltd - Contact Centre Solution,Prospecting,16218.49,10,2026-05-20,2026-02-14,Web,New Customer,391.0
OPP50001992,,ACC000818,Hill Thomas PLC - IoT Platform,Needs Analysis,53576.47,40,2026-06-03,2026-02-26,Phone Inquiry,New Customer,
OPP50001993,,ACC000069,Harris Smith Services - SIP Trunks,Qualification,85375.5,20,2026-02-21,2026-01-07,Campaign,New Customer,
OPP50001994,,ACC000873,Patel Clark Services - SD-WAN Deployment,Needs Analysis,125625.83,40,2026-06-17,2026-01-17,Phone Inquiry,New Customer,
OPP50001995,,ACC000550,Roberts Williams LLP - IoT Platform,Prospecting,246395.7,10,2026-06-13,2026-01-31,Purchased List,Renewal,448.0
OPP50001996,,ACC000082,Academy of Reading - Cloud Communications,Prospecting,83290.6,10,2026-05-03,2026-02-08,Campaign,New Customer,368.0
OPP50001997,,ACC000419,Smith Hall Services - 5G Business Solution,Proposal/Price Quote,49701.58,60,2026-03-15,2026-02-24,Web,Existing Customer - Replacement,
OPP50001998,,ACC000055,City Hospital NHS Trust - IoT Platform,Prospecting,118249.89,10,2026-03-31,2026-01-17,Phone Inquiry,Existing Customer - Upgrade,
OPP50001999,,ACC000748,Harrison Networks Group - Secure Communications,Qualification,8366.56,20,2026-06-17,2026-02-18,Phone Inquiry,Existing Customer - Downgrade,136.0
OPP50002000,,ACC000971,Smith Wood and Co - Secure Communications,Needs Analysis,13638.41,40,2026-03-05,2026-01-20,Partner Referral,New Customer,
OPP50002001,,ACC000260,Morris Walker UK - SD-WAN Deployment,Qualification,59429.82,20,2026-04-10,2026-02-18,Campaign,New Customer,
OPP50002002,,ACC000293,Clark Walker UK - UCaaS Project,Value Proposition,65890.92,50,2026-03-10,2026-01-22,Web,Renewal,366.0
OPP50002003,,ACC000459,Lewis Jackson PLC - Hybrid Cloud,Qualification,52752.05,20,2026-06-06,2026-02-04,Purchased List,Renewal,
OPP50002004,,ACC000923,Harrison Baker Associates - Workforce Management,Proposal/Price Quote,22002.73,60,2026-03-25,2026-02-18,Partner Referral,Existing Customer - Replacement,87.0
OPP50002005,,ACC000032,Taylor Lee Solutions - SD-WAN Deployment,Prospecting,157779.19,10,2026-06-23,2026-02-23,Web,New Customer,
OPP50002006,,ACC000732,White Evans Ltd - UCaaS Project,Prospecting,210239.22,10,2026-02-16,2026-02-04,Partner Referral,Existing Customer - Upgrade,22.0
OPP50002007,,ACC000262,Brown Tech Group - Hybrid Cloud,Qualification,7324.01,20,2026-03-22,2026-02-10,Campaign,Renewal,
OPP50002008,,ACC000559,Walker Communications Group - Digital Transformation,Needs Analysis,48689.03,40,2026-04-10,2026-01-10,Phone Inquiry,New Customer,
OPP50002009,,ACC000037,Evans Taylor LLP - SIP Trunks,Negotiation/Review,41029.16,75,2026-02-27,2026-02-25,Other,Existing Customer - Upgrade,
OPP50002010,,ACC000527,Kings Hospital NHS Trust - Contact Centre Solution,Negotiation/Review,71440.85,75,2026-05-20,2026-02-23,Web,New Customer,
OPP50002011,,ACC000369,Royal Hospital NHS Trust - Digital Transformation,Qualification,129102.22,20,2026-02-14,2026-01-28,Other,Renewal,
OPP50002012,,ACC000487,Ward Robinson International - Secure Communications,Value Proposition,54320.38,50,2026-05-27,2026-01-14,Web,Existing Customer - Replacement,
OPP50002013,,ACC000933,Davies Ward and Co - Hybrid Cloud,Proposal/Price Quote,21864.65,60,2026-04-24,2026-02-12,Web,Existing Customer - Upgrade,
OPP50002014,,ACC000525,Academy of Brighton - Hybrid Cloud,Value Proposition,197068.23,50,2026-06-18,2026-02-25,Partner Referral,Existing Customer - Upgrade,
OPP50002015,,ACC000527,Kings Hospital NHS Trust - Mobile Enterprise,Proposal/Price Quote,66729.01,60,2026-02-16,2026-02-26,Phone Inquiry,Existing Customer - Replacement,
OPP50002016,,ACC000108,Martin Telecom Ltd - Digital Transformation,Qualification,22765.52,20,2026-03-08,2026-01-29,Web,New Customer,
OPP50002017,,ACC000613,Newcastle City Council - Contact Centre Solution,Needs Analysis,51003.55,40,2026-04-06,2026-01-25,Campaign,Existing Customer - Downgrade,
OPP50002018,,ACC000607,Martin Green International - UCaaS Project,Needs Analysis,97653.43,40,2026-04-02,2026-02-03,Web,New Customer,
OPP50002019,,ACC000563,Harrison Hughes Ltd - Hybrid Cloud,Needs Analysis,71059.1,40,2026-03-13,2026-01-26,Web,New Customer,
OPP50002020,,ACC000947,Morris Clarke Associates - Contact Centre Solution,Prospecting,69688.61,10,2026-06-23,2026-02-06,Web,New Customer,95.0
OPP50002021,,ACC000236,Cooper Clark LLP - Secure Communications,Prospecting,9412.15,10,2026-02-05,2026-01-01,Phone Inquiry,Existing Customer - Upgrade,466.0
OPP50002022,,ACC000031,Hughes Wood Group - SD-WAN Deployment,Needs Analysis,69368.53,40,2026-06-23,2026-02-10,Phone Inquiry,Existing Customer - Upgrade,43.0
OPP50002023,,ACC000838,Harrison Hill and Co - Workforce Management,Qualification,209371.92,20,2026-05-10,2026-01-24,Web,Existing Customer - Replacement,
OPP50002024,,ACC000297,Morgan Jackson International - UCaaS Project,Id. Decision Makers,178230.66,80,2026-04-04,2026-02-11,Partner Referral,Existing Customer - Downgrade,
OPP50002025,,ACC000283,Patel Communications Group - Digital Transformation,Qualification,49906.02,20,2026-06-21,2026-02-18,Phone Inquiry,Existing Customer - Upgrade,
OPP50002026,,ACC000324,Hall Robinson UK - Digital Transformation,Negotiation/Review,56973.84,75,2026-02-26,2026-02-20,Purchased List,Renewal,
OPP50002027,,ACC000770,Harris Wright International - Workforce Management,Qualification,124011.66,20,2026-02-01,2026-01-12,Campaign,Renewal,
OPP50002028,,ACC000449,Williams Clarke Holdings - Cloud Communications,Negotiation/Review,230587.88,75,2026-02-06,2026-01-22,Phone Inquiry,Renewal,
OPP50002029,,ACC000433,Brown Moore Solutions - 5G Business Solution,Qualification,68349.1,20,2026-02-04,2026-01-05,Campaign,New Customer,47.0
OPP50002030,,ACC000721,Walker Connect Group - IoT Platform,Negotiation/Review,5111.0,75,2026-04-14,2026-01-15,Partner Referral,New Customer,
OPP50002031,,ACC000945,Hill Harris PLC - Hybrid Cloud,Negotiation/Review,7937.04,75,2026-06-01,2026-01-18,Web,Existing Customer - Downgrade,
OPP50002032,,ACC000441,College of London - 5G Business Solution,Qualification,160792.22,20,2026-04-17,2026-01-13,Partner Referral,Existing Customer - Replacement,
OPP50002033,,ACC000164,Thompson Thomas Group - Secure Communications,Qualification,155590.9,20,2026-02-04,2026-01-30,Phone Inquiry,Existing Customer - Replacement,
OPP50002034,,ACC000580,Hughes Communications Partners - UCaaS Project,Prospecting,59711.25,10,2026-06-05,2026-02-03,Phone Inquiry,Existing Customer - Upgrade,
OPP50002035,,ACC000185,Roberts Cooper Associates - 5G Business Solution,Qualification,98321.96,20,2026-02-20,2026-02-24,Web,Existing Customer - Replacement,483.0
OPP50002036,,ACC000090,Davies Thompson and Co - SD-WAN Deployment,Prospecting,140910.43,10,2026-05-03,2026-02-26,Partner Referral,Existing Customer - Replacement,
OPP50002037,,ACC000390,Hall Edwards Holdings - Hybrid Cloud,Prospecting,64834.64,10,2026-06-22,2026-01-06,Phone Inquiry,New Customer,237.0
OPP50002038,,ACC000370,Smith Brown Services - IoT Platform,Qualification,142114.13,20,2026-03-03,2026-01-21,Web,New Customer,
OPP50002039,,ACC000500,Walker Patel UK - UCaaS Project,Qualification,59884.08,20,2026-03-20,2026-02-08,Partner Referral,Existing Customer - Downgrade,
OPP50002040,,ACC000149,Lewis Roberts International - 5G Business Solution,Qualification,237993.08,20,2026-05-15,2026-02-08,Web,New Customer,
OPP50002041,,ACC000489,Roberts Hughes Group - SIP Trunks,Qualification,139855.82,20,2026-02-20,2026-02-07,Other,Renewal,375.0
OPP50002042,,ACC000376,Johnson Brown Associates - Mobile Enterprise,Qualification,214661.5,20,2026-02-27,2026-01-09,Partner Referral,Existing Customer - Upgrade,
OPP50002043,,ACC000047,University of Reading - Hybrid Cloud,Qualification,75283.81,20,2026-06-10,2026-02-19,Web,Existing Customer - Downgrade,
OPP50002044,,ACC000851,Green Davies and Co - Cloud Communications,Prospecting,70666.79,10,2026-02-05,2026-02-06,Web,Existing Customer - Upgrade,
OPP50002045,,ACC000921,Clark Harrison and Co - Digital Transformation,Qualification,37155.07,20,2026-02-14,2026-01-18,Other,New Customer,
OPP50002046,,ACC000182,Brown Harris Partners - SIP Trunks,Needs Analysis,172205.31,40,2026-06-24,2026-02-28,Other,New Customer,249.0
OPP50002047,,ACC000533,Academy of Liverpool - SIP Trunks,Value Proposition,86553.64,50,2026-06-13,2026-02-28,Web,Existing Customer - Upgrade,215.0
OPP50002048,,ACC000075,Harrison Patel Holdings - UCaaS Project,Qualification,5437.29,20,2026-05-07,2026-02-04,Web,Existing Customer - Upgrade,
OPP50002049,,ACC000715,Ward Connect Ltd - Mobile Enterprise,Proposal/Price Quote,13131.81,60,2026-02-24,2026-01-04,Campaign,Existing Customer - Replacement,
OPP50002050,,ACC000908,Martin Turner Partners - 5G Business Solution,Proposal/Price Quote,112996.67,60,2026-02-23,2026-02-22,Web,Renewal,
OPP50002051,,ACC000233,Patel White Ltd - Hybrid Cloud,Id. Decision Makers,60648.02,80,2026-05-24,2026-02-25,Web,New Customer,
OPP50002052,,ACC000830,Jackson Wood Partners - IoT Platform,Needs Analysis,50920.7,40,2026-02-04,2026-01-21,Web,Existing Customer - Replacement,
OPP50002053,,ACC000089,Morris Cooper PLC - Mobile Enterprise,Negotiation/Review,162354.88,75,2026-04-21,2026-02-06,Partner Referral,New Customer,
OPP50002054,,ACC000817,Patel Telecom Group - Hybrid Cloud,Needs Analysis,46516.87,40,2026-05-17,2026-01-30,Web,Renewal,
OPP50002055,,ACC000610,Lewis Roberts LLP - SIP Trunks,Qualification,132683.92,20,2026-03-02,2026-01-31,Web,Existing Customer - Replacement,
OPP50002056,,ACC000948,Lewis Harrison Ltd - Secure Communications,Prospecting,61334.14,10,2026-03-24,2026-01-31,Web,Renewal,
OPP50002057,,ACC000073,King Smith UK - Secure Communications,Prospecting,15761.03,10,2026-02-12,2026-01-22,Partner Referral,Existing Customer - Upgrade,
OPP50002058,,ACC000071,Lewis White PLC - SIP Trunks,Needs Analysis,72957.41,40,2026-03-27,2026-01-19,Phone Inquiry,New Customer,
OPP50002059,,ACC000844,Ward Jones Holdings - Cloud Communications,Prospecting,134135.37,10,2026-03-11,2026-02-25,Phone Inquiry,New Customer,
OPP50002060,,ACC000040,Walker Harris Services - Digital Transformation,Proposal/Price Quote,167657.2,60,2026-03-22,2026-01-29,Campaign,Renewal,
OPP50002061,,ACC000954,Martin Ward Group - Contact Centre Solution,Needs Analysis,26254.78,40,2026-06-21,2026-01-13,Phone Inquiry,New Customer,
OPP50002062,,ACC000817,Patel Telecom Group - Contact Centre Solution,Negotiation/Review,33412.45,75,2026-04-18,2026-02-24,Partner Referral,Existing Customer - Upgrade,418.0
OPP50002063,,ACC000455,Baker King Associates - IoT Platform,Id. Decision Makers,128694.71,80,2026-02-13,2026-02-15,Partner Referral,Existing Customer - Upgrade,
OPP50002064,,ACC000407,Evans Ward Ltd - Cloud Communications,Prospecting,56043.06,10,2026-03-19,2026-02-06,Partner Referral,Existing Customer - Upgrade,
OPP50002065,,ACC000785,Patel Martin Solutions - Workforce Management,Qualification,49026.08,20,2026-06-07,2026-01-03,Purchased List,Existing Customer - Replacement,
OPP50002066,,ACC000911,Hall Taylor and Co - Secure Communications,Prospecting,37388.98,10,2026-02-26,2026-01-06,Campaign,New Customer,
OPP50002067,,ACC000020,Harrison Thompson Ltd - IoT Platform,Prospecting,190831.92,10,2026-04-17,2026-02-21,Partner Referral,New Customer,
OPP50002068,,ACC000173,Cooper Smith PLC - Mobile Enterprise,Value Proposition,69356.41,50,2026-05-06,2026-01-26,Other,Renewal,
OPP50002069,,ACC000086,Taylor Thompson Partners - Contact Centre Solution,Value Proposition,51680.3,50,2026-02-22,2026-01-01,Phone Inquiry,Existing Customer - Upgrade,
OPP50002070,,ACC000580,Hughes Communications Partners - 5G Business Solution,Qualification,16053.61,20,2026-02-03,2026-01-04,Purchased List,Existing Customer - Replacement,164.0
OPP50002071,,ACC000114,Thomas Wilson and Co - Mobile Enterprise,Qualification,231301.12,20,2026-03-19,2026-02-25,Campaign,Existing Customer - Replacement,
OPP50002072,,ACC000266,Davies Williams PLC - Workforce Management,Needs Analysis,7239.34,40,2026-04-28,2026-02-26,Web,Existing Customer - Downgrade,227.0
OPP50002073,,ACC000722,Evans Ward LLP - Cloud Communications,Prospecting,168992.09,10,2026-05-30,2026-01-09,Campaign,Existing Customer - Replacement,
OPP50002074,,ACC000375,Southampton City Council - UCaaS Project,Value Proposition,109971.25,50,2026-04-01,2026-02-28,Web,Renewal,347.0
OPP50002075,,ACC000637,Wright Wright Partners - Hybrid Cloud,Prospecting,90652.69,10,2026-02-04,2026-01-20,Web,New Customer,17.0
OPP50002076,,ACC000900,Smith Smith and Co - Workforce Management,Prospecting,47810.23,10,2026-06-10,2026-01-03,Web,Existing Customer - Upgrade,
OPP50002077,,ACC000932,Johnson Lewis Solutions - Hybrid Cloud,Prospecting,226100.03,10,2026-04-28,2026-01-15,Other,Renewal,
OPP50002078,,ACC000779,Clarke IT Solutions Partners - Mobile Enterprise,Proposal/Price Quote,53021.73,60,2026-05-07,2026-02-28,Web,Existing Customer - Upgrade,31.0
OPP50002079,,ACC000418,Evans Turner Holdings - Cloud Communications,Id. Decision Makers,52609.64,80,2026-06-28,2026-02-06,Phone Inquiry,Existing Customer - Upgrade,
OPP50002080,,ACC000845,Smith Wilson and Co - IoT Platform,Needs Analysis,32080.02,40,2026-06-20,2026-01-05,Phone Inquiry,New Customer,
OPP50002081,,ACC000248,Clark Thompson Services - Contact Centre Solution,Perception Analysis,53607.17,85,2026-04-10,2026-02-02,Purchased List,Renewal,
OPP50002082,,ACC000584,Queen Elizabeth Hospital NHS Trust - Mobile Enterprise,Negotiation/Review,113866.71,75,2026-06-29,2026-01-20,Other,New Customer,
OPP50002083,,ACC000470,Johnson Roberts Group - Cloud Communications,Qualification,116834.86,20,2026-03-13,2026-02-24,Web,Existing Customer - Replacement,
OPP50002084,,ACC000075,Harrison Patel Holdings - 5G Business Solution,Needs Analysis,22857.27,40,2026-04-22,2026-01-25,Web,New Customer,
OPP50002085,,ACC000189,Wood IT Solutions Group - Hybrid Cloud,Value Proposition,51304.4,50,2026-03-20,2026-02-10,Purchased List,New Customer,
OPP50002086,,ACC000316,Davies Patel and Co - Cloud Communications,Qualification,53046.67,20,2026-02-18,2026-01-07,Partner Referral,Existing Customer - Replacement,
OPP50002087,,ACC000860,College of Reading - Secure Communications,Value Proposition,51123.72,50,2026-04-04,2026-01-23,Partner Referral,Existing Customer - Upgrade,8.0
OPP50002088,,ACC000156,Morgan Moore Services - IoT Platform,Negotiation/Review,31881.83,75,2026-02-23,2026-01-08,Web,New Customer,
OPP50002089,,ACC000289,County Hospital NHS Trust - Hybrid Cloud,Negotiation/Review,70089.96,75,2026-05-28,2026-01-22,Partner Referral,Renewal,
OPP50002090,,ACC000878,Johnson Harrison Services - SIP Trunks,Needs Analysis,16969.43,40,2026-02-23,2026-01-12,Partner Referral,Existing Customer - Upgrade,24.0
OPP50002091,,ACC000237,Wright Baker UK - Contact Centre Solution,Id. Decision Makers,184207.29,80,2026-05-19,2026-01-16,Purchased List,Renewal,190.0
OPP50002092,,ACC000363,Brown Jones Group - IoT Platform,Needs Analysis,142388.75,40,2026-04-07,2026-01-05,Other,Existing Customer - Replacement,465.0
OPP50002093,,ACC000456,Moore Roberts Services - Digital Transformation,Prospecting,131022.45,10,2026-04-30,2026-02-21,Purchased List,Existing Customer - Replacement,221.0
OPP50002094,,ACC000718,Patel Hill LLP - Secure Communications,Id. Decision Makers,9726.76,80,2026-03-16,2026-01-07,Purchased List,Existing Customer - Upgrade,
OPP50002095,,ACC000741,Hall Cooper UK - UCaaS Project,Prospecting,68892.67,10,2026-06-25,2026-01-24,Purchased List,Existing Customer - Upgrade,191.0
OPP50002096,,ACC000341,London Borough Council - IoT Platform,Needs Analysis,98277.01,40,2026-04-22,2026-01-06,Partner Referral,Existing Customer - Upgrade,
OPP50002097,,ACC000097,Birmingham Borough Council - Mobile Enterprise,Qualification,115059.57,20,2026-02-12,2026-02-03,Campaign,Existing Customer - Upgrade,
OPP50002098,,ACC000717,Hill Baker LLP - 5G Business Solution,Value Proposition,159497.78,50,2026-02-18,2026-01-14,Partner Referral,New Customer,
OPP50002099,,ACC000492,Thomas Communications Ltd - Workforce Management,Negotiation/Review,24327.77,75,2026-06-11,2026-02-21,Other,Existing Customer - Replacement,
OPP50002100,,ACC000142,Johnson Roberts International - Cloud Communications,Prospecting,82502.72,10,2026-06-03,2026-02-18,Web,New Customer,66.0
OPP50002101,,ACC000641,Jackson Brown PLC - Contact Centre Solution,Id. Decision Makers,182497.07,80,2026-03-07,2026-01-15,Web,New Customer,143.0
OPP50002102,,ACC000671,Ward IT Solutions Partners - UCaaS Project,Prospecting,57344.09,10,2026-06-15,2026-01-09,Phone Inquiry,Renewal,
OPP50002103,,ACC000617,Baker Morgan Partners - SIP Trunks,Proposal/Price Quote,52118.84,60,2026-02-03,2026-02-14,Partner Referral,New Customer,107.0
OPP50002104,,ACC000052,Wood White Group - Contact Centre Solution,Qualification,93803.5,20,2026-03-11,2026-02-15,Web,Existing Customer - Upgrade,
OPP50002105,,ACC000953,Academy of Reading - SIP Trunks,Prospecting,98739.85,10,2026-02-27,2026-02-26,Web,Renewal,
OPP50002106,,ACC000516,White Clarke Group - 5G Business Solution,Prospecting,131431.6,10,2026-02-13,2026-01-22,Web,Existing Customer - Replacement,
OPP50002107,,ACC000353,Morris Communications Partners - IoT Platform,Proposal/Price Quote,70443.19,60,2026-04-01,2026-02-08,Phone Inquiry,Existing Customer - Upgrade,
OPP50002108,,ACC000099,Thomas Taylor Partners - SD-WAN Deployment,Value Proposition,203581.03,50,2026-03-06,2026-01-15,Web,New Customer,
OPP50002109,,ACC000426,Harris Telecom Ltd - 5G Business Solution,Value Proposition,37877.35,50,2026-02-19,2026-02-22,Other,New Customer,
OPP50002110,,ACC000597,College of Glasgow - Cloud Communications,Proposal/Price Quote,73866.33,60,2026-03-28,2026-02-03,Web,Existing Customer - Downgrade,
OPP50002111,,ACC000841,Hall Communications Ltd - Contact Centre Solution,Qualification,32431.74,20,2026-05-11,2026-02-09,Partner Referral,Existing Customer - Downgrade,61.0
OPP50002112,,ACC000430,Baker Baker Solutions - Secure Communications,Needs Analysis,30682.47,40,2026-02-15,2026-02-02,Other,Renewal,
OPP50002113,,ACC000993,Harrison Communications Group - SIP Trunks,Negotiation/Review,31821.53,75,2026-02-11,2026-01-30,Phone Inquiry,New Customer,
OPP50002114,,ACC000824,Edwards Baker and Co - Workforce Management,Qualification,110639.34,20,2026-02-16,2026-01-24,Purchased List,Existing Customer - Downgrade,
OPP50002115,,ACC000038,Thomas Williams Partners - SD-WAN Deployment,Needs Analysis,147563.59,40,2026-05-12,2026-01-28,Phone Inquiry,Existing Customer - Downgrade,
OPP50002116,,ACC000582,Edwards Martin Associates - 5G Business Solution,Qualification,107666.79,20,2026-04-19,2026-01-01,Web,New Customer,
OPP50002117,,ACC000395,Morris Tech Partners - Contact Centre Solution,Prospecting,11192.18,10,2026-03-03,2026-02-26,Web,Existing Customer - Downgrade,
OPP50002118,,ACC000942,Hall Edwards Solutions - Workforce Management,Negotiation/Review,189085.27,75,2026-06-23,2026-01-22,Partner Referral,New Customer,
OPP50002119,,ACC000526,Wood Wilson LLP - Hybrid Cloud,Value Proposition,196990.44,50,2026-06-17,2026-01-03,Campaign,Existing Customer - Replacement,
OPP50002120,,ACC000953,Academy of Reading - SIP Trunks,Qualification,194870.98,20,2026-04-03,2026-02-10,Web,Existing Customer - Replacement,
OPP50002121,,ACC000270,Baker White International - Contact Centre Solution,Prospecting,210999.59,10,2026-04-28,2026-02-05,Purchased List,Renewal,236.0
OPP50002122,,ACC000998,Wright Brown LLP - Mobile Enterprise,Id. Decision Makers,51669.73,80,2026-05-05,2026-02-26,Partner Referral,New Customer,104.0
OPP50002123,,ACC000973,Baker Roberts Partners - SIP Trunks,Proposal/Price Quote,65509.67,60,2026-04-03,2026-02-21,Other,Existing Customer - Downgrade,
OPP50002124,,ACC000416,Thomas Robinson LLP - IoT Platform,Prospecting,123958.99,10,2026-04-10,2026-02-16,Purchased List,Existing Customer - Upgrade,
OPP50002125,,ACC000692,Clark Hill and Co - SIP Trunks,Qualification,33096.36,20,2026-05-28,2026-01-22,Other,Existing Customer - Downgrade,396.0
OPP50002126,,ACC000966,Cooper Brown and Co - Mobile Enterprise,Negotiation/Review,71289.26,75,2026-04-27,2026-02-10,Campaign,Existing Customer - Upgrade,
OPP50002127,,ACC000878,Johnson Harrison Services - UCaaS Project,Qualification,31761.54,20,2026-06-09,2026-01-25,Phone Inquiry,Renewal,91.0
OPP50002128,,ACC000352,Cooper Thomas PLC - Cloud Communications,Qualification,189548.27,20,2026-06-18,2026-01-02,Partner Referral,Renewal,
OPP50002129,,ACC000940,Taylor Clarke PLC - Contact Centre Solution,Id. Decision Makers,212953.19,80,2026-02-23,2026-02-02,Purchased List,Existing Customer - Replacement,
OPP50002130,,ACC000963,Davies King and Co - IoT Platform,Qualification,66250.45,20,2026-05-13,2026-01-25,Web,Renewal,233.0
OPP50002131,,ACC000891,Moore Moore Services - SIP Trunks,Perception Analysis,123588.55,85,2026-04-03,2026-01-09,Partner Referral,New Customer,63.0
OPP50002132,,ACC000956,Baker Morris Holdings - Hybrid Cloud,Proposal/Price Quote,50546.56,60,2026-04-09,2026-01-04,Web,Existing Customer - Downgrade,213.0
OPP50002133,,ACC000837,Evans Hill Group - Digital Transformation,Prospecting,227226.18,10,2026-04-23,2026-02-19,Purchased List,New Customer,
OPP50002134,,ACC000226,Turner Ward Holdings - SD-WAN Deployment,Value Proposition,70849.97,50,2026-03-30,2026-01-30,Campaign,New Customer,
OPP50002135,,ACC000749,Moore Connect Group - Contact Centre Solution,Prospecting,69382.68,10,2026-05-03,2026-02-03,Campaign,New Customer,
OPP50002136,,ACC000458,Academy of Cardiff - Digital Transformation,Prospecting,68200.28,10,2026-04-13,2026-02-05,Phone Inquiry,Renewal,459.0
OPP50002137,,ACC000181,Hall Moore Services - Workforce Management,Needs Analysis,209502.1,40,2026-06-10,2026-02-27,Web,Existing Customer - Replacement,
OPP50002138,,ACC000511,Cooper Jackson International - Contact Centre Solution,Prospecting,178563.16,10,2026-03-22,2026-02-01,Other,Renewal,
OPP50002139,,ACC000709,Jackson Patel Group - Contact Centre Solution,Needs Analysis,66271.85,40,2026-04-29,2026-02-20,Web,Existing Customer - Upgrade,
OPP50002140,,ACC000592,Hall Harris Holdings - Digital Transformation,Qualification,33471.63,20,2026-04-24,2026-02-13,Phone Inquiry,New Customer,
