sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
10001239,2025-01-14,278,23,20,401,33,1242.84,3
10001240,2025-01-20,172,6,59,409,28,1368.51,9
10001241,2025-01-16,229,23,53,402,5,1618.29,10
10001242,2025-01-06,76,60,148,401,23,1891.62,13
10001243,2025-01-15,177,8,23,407,2,329.64,20
10001244,2025-01-19,659,48,160,409,17,245.01,15
10001245,2025-01-17,594,39,35,407,22,265.32,17
10001246,2025-01-01,801,56,97,404,25,1173.76,17
10001247,2025-01-19,747,39,76,401,37,1771.19,2
10001248,2025-01-11,631,14,114,400,15,919.58,15
10001249,2025-01-31,40,30,107,409,46,1358.5,2
10001250,2025-01-27,934,43,96,405,11,1218.32,7
10001251,2025-01-22,243,51,14,404,15,930.41,4
10001252,2025-01-17,992,1,118,402,49,845.82,3
10001253,2025-01-16,84,64,11,407,39,1240.12,20
10001254,2025-01-13,694,53,166,411,13,1370.93,4
10001255,2025-01-29,140,56,69,411,18,1137.0,1
10001256,2025-01-06,826,28,24,407,43,1705.67,17
10001257,2025-01-20,929,42,25,403,27,460.63,18
10001258,2025-01-29,371,22,102,402,42,1600.51,20
10001259,2025-01-21,887,47,133,405,32,420.26,10
10001260,2025-01-26,145,29,141,410,35,1099.27,16
10001261,2025-01-25,193,54,105,404,6,666.02,18
10001262,2025-01-06,553,22,193,406,16,616.91,17
10001263,2025-01-20,541,49,172,411,8,353.87,9
10001264,2025-01-11,803,8,125,407,18,407.14,1
10001265,2025-01-25,282,32,141,409,36,913.48,4
10001266,2025-01-09,916,21,74,408,3,1608.91,1
10001267,2025-01-01,983,53,138,409,41,1144.57,4
10001268,2025-01-07,408,33,156,408,8,1630.06,3
10001269,2025-01-07,430,13,75,410,25,1636.76,6
10001270,2025-01-24,137,20,51,410,42,1281.52,13
10001271,2025-01-10,544,64,26,401,8,790.3,3
10001272,2025-01-25,332,18,128,401,49,187.37,17
10001273,2025-01-31,183,8,80,401,20,657.77,15
10001274,2025-01-07,425,18,39,407,44,561.77,2
10001275,2025-01-28,763,35,173,409,31,720.18,4
10001276,2025-01-24,165,23,58,405,27,952.98,13
10001277,2025-01-09,637,39,179,400,49,1087.18,14
10001278,2025-01-14,717,60,12,405,46,327.61,16
10001279,2025-01-17,969,49,180,401,12,360.34,8
10001280,2025-01-16,115,14,184,402,21,884.04,16
10001281,2025-01-30,874,7,122,401,43,680.83,4
10001282,2025-01-04,622,62,185,402,25,1700.43,6
10001283,2025-01-25,284,24,102,404,22,986.35,16
10001284,2025-01-05,341,24,195,402,37,853.83,8
10001285,2025-01-07,336,15,33,400,13,643.9,17
10001286,2025-01-19,179,14,189,408,41,1592.22,15
10001287,2025-01-06,294,42,105,403,49,1566.57,13
10001288,2025-01-01,485,35,191,400,50,1781.89,7
10001289,2025-01-27,333,64,193,408,12,1799.04,15
10001290,2025-01-19,833,36,160,403,15,1524.27,3
10001291,2025-01-30,802,47,97,411,27,334.24,12
10001292,2025-01-21,443,29,142,411,11,989.8,18
10001293,2025-01-29,447,18,146,403,28,1439.37,15
10001294,2025-01-22,928,24,137,410,31,360.5,18
10001295,2025-01-02,218,33,118,403,40,1770.78,13
10001296,2025-01-07,442,43,165,406,10,1755.57,13
10001297,2025-01-10,432,29,185,406,18,1360.31,13
10001298,2025-01-29,287,3,35,409,8,988.73,3
10001299,2025-01-15,842,13,150,411,21,342.55,5
10001300,2025-01-02,744,19,88,406,27,1896.91,2
10001301,2025-01-19,892,6,19,401,7,477.81,14
10001302,2025-01-08,642,63,152,405,21,1048.58,18
10001303,2025-01-01,251,50,177,405,29,1898.88,8
10001304,2025-01-04,794,46,175,401,32,658.77,2
10001305,2025-01-19,908,18,139,402,46,620.25,4
10001306,2025-01-25,504,46,6,408,45,1368.28,15
10001307,2025-01-01,457,39,158,409,9,784.75,4
10001308,2025-01-06,600,21,51,400,26,687.9,5
10001309,2025-01-13,153,51,1,402,11,768.45,6
10001310,2025-01-22,286,34,174,405,20,524.63,14
10001311,2025-01-19,278,36,136,405,44,290.43,6
10001312,2025-01-29,353,40,130,404,18,1881.85,10
10001313,2025-01-07,684,4,29,407,31,1046.11,10
10001314,2025-01-04,904,64,189,406,42,1329.69,14
10001315,2025-01-07,356,16,128,407,36,959.78,16
10001316,2025-01-03,17,15,124,406,3,521.32,5
10001317,2025-01-28,387,7,172,403,11,1238.71,20
10001318,2025-01-12,42,44,147,401,29,152.97,17
10001319,2025-01-09,895,49,168,406,44,1162.59,10
10001320,2025-01-11,930,9,184,410,48,289.86,4
10001321,2025-01-28,543,23,184,402,47,628.75,20
10001322,2025-01-28,930,20,188,410,2,517.52,2
10001323,2025-01-13,78,27,91,405,37,167.17,18
10001324,2025-01-21,652,19,115,410,45,1174.9,7
10001325,2025-01-23,81,8,6,402,29,1883.85,4
10001326,2025-01-08,853,52,155,401,8,960.45,15
10001327,2025-01-09,725,3,168,400,34,1342.55,6
10001328,2025-01-25,841,32,191,401,19,1351.78,2
10001329,2025-01-13,684,33,200,405,39,433.0,17
10001330,2025-01-31,979,15,180,405,1,266.87,18
10001331,2025-01-19,346,57,191,409,42,1404.02,20
10001332,2025-01-05,594,15,136,402,18,1729.77,8
10001333,2025-01-17,764,32,40,407,25,1277.33,9
10001334,2025-01-07,152,19,109,409,50,1420.0,17
10001335,2025-01-05,329,37,70,410,50,752.4,6
10001336,2025-01-21,934,3,11,400,9,1077.14,18
10001337,2025-01-27,33,25,192,407,34,1657.24,3
10001338,2025-01-21,725,50,161,405,11,1478.93,9
10001339,2025-01-04,546,5,140,406,15,902.49,19
10001340,2025-01-04,869,24,74,409,33,1308.41,9
10001341,2025-01-02,622,38,55,400,7,645.5,20
10001342,2025-01-17,276,18,117,401,47,692.99,17
10001343,2025-01-03,85,20,35,406,9,1677.45,15
10001344,2025-01-16,473,44,105,401,47,103.64,18
10001345,2025-01-26,58,37,157,403,37,1009.81,16
10001346,2025-01-19,466,62,133,408,16,578.24,20
10001347,2025-01-29,888,62,124,400,10,1090.58,5
10001348,2025-01-15,245,46,58,400,15,563.51,17
10001349,2025-01-14,70,63,160,411,42,241.15,3
10001350,2025-01-03,501,43,143,403,17,1346.64,10
10001351,2025-01-04,25,24,82,405,20,858.98,8
10001352,2025-01-21,839,7,109,402,45,318.82,8
10001353,2025-01-21,250,60,35,408,44,238.67,10
10001354,2025-01-20,235,4,167,411,14,496.01,11
10001355,2025-01-17,951,18,14,408,48,927.34,5
10001356,2025-01-10,987,48,86,409,50,972.51,19
10001357,2025-01-07,589,9,113,407,50,344.24,16
10001358,2025-01-24,343,59,138,407,49,1372.75,4
10001359,2025-01-18,233,32,122,405,17,1049.36,6
10001360,2025-01-20,782,42,118,409,26,794.55,4
10001361,2025-01-13,426,32,71,402,30,795.81,18
10001362,2025-01-26,386,36,143,403,14,487.53,10
10001363,2025-01-01,462,2,63,411,5,1619.66,1
10001364,2025-01-06,4,26,196,407,28,1459.51,14
10001365,2025-01-01,341,17,124,402,47,1622.56,7
10001366,2025-01-17,805,3,179,403,41,1673.55,9
10001367,2025-01-06,771,62,168,403,39,1722.8,17
10001368,2025-01-24,383,58,169,408,37,858.45,11
10001369,2025-01-12,931,17,186,402,5,184.75,12
10001370,2025-01-16,817,59,157,400,10,944.79,7
10001371,2025-01-20,527,51,8,406,3,48.53,11
10001372,2025-01-26,287,29,159,407,16,251.31,8
10001373,2025-01-23,499,3,150,404,36,484.46,4
10001374,2025-01-09,866,6,113,409,32,999.48,7
10001375,2025-01-18,600,40,159,411,4,732.63,13
10001376,2025-01-17,295,9,157,406,23,778.92,9
10001377,2025-01-09,703,17,108,409,3,1540.28,8
10001378,2025-01-05,283,49,83,402,27,453.71,9
10001379,2025-01-06,894,10,182,409,41,1804.4,18
10001380,2025-01-01,375,12,146,405,22,84.24,7
10001381,2025-01-22,425,57,82,408,28,795.3,5
10001382,2025-01-29,440,60,95,410,17,1209.92,13
10001383,2025-01-29,226,59,116,409,12,59.41,9
10001384,2025-01-23,487,31,71,402,27,1055.99,18
10001385,2025-01-24,526,31,84,400,28,1641.75,8
10001386,2025-01-20,134,47,134,406,35,685.9,11
10001387,2025-01-23,104,60,72,407,18,961.88,6
10001388,2025-01-14,298,36,155,403,7,1864.75,18
10001389,2025-01-05,635,19,142,405,4,271.38,17
10001390,2025-01-02,770,8,50,405,36,1395.07,4
10001391,2025-01-27,212,9,181,400,45,1299.85,12
10001392,2025-01-27,550,62,69,400,34,1842.14,5
10001393,2025-01-10,775,9,184,404,24,1895.16,19
10001394,2025-01-28,280,59,6,406,19,381.11,13
10001395,2025-01-14,175,56,113,406,11,1407.64,11
10001396,2025-01-24,166,7,38,410,29,888.02,4
10001397,2025-01-12,140,14,122,410,34,740.08,17
10001398,2025-01-21,467,52,3,400,30,1776.22,20
10001399,2025-01-30,146,54,147,401,37,996.97,2
10001400,2025-01-09,753,24,171,405,18,78.7,6
10001401,2025-01-03,721,12,149,402,15,152.28,11
10001402,2025-01-13,614,18,197,410,20,690.7,1
10001403,2025-01-30,284,49,119,402,41,300.39,5
10001404,2025-01-07,598,20,71,405,20,1065.24,11
10001405,2025-01-23,22,30,53,403,35,701.86,13
10001406,2025-01-20,342,46,1,410,47,1741.68,11
10001407,2025-01-17,464,53,26,406,9,245.98,19
10001408,2025-01-19,642,24,38,406,22,1789.51,17
10001409,2025-01-31,509,14,166,406,39,306.63,6
10001410,2025-01-04,665,12,92,410,45,678.97,3
10001411,2025-01-02,801,15,166,410,46,81.41,2
10001412,2025-01-13,99,49,137,406,19,1748.53,11
10001413,2025-01-21,54,37,14,411,40,95.0,1
10001414,2025-01-31,448,59,37,408,1,1247.64,13
10001415,2025-01-06,133,33,16,400,34,1237.48,13
10001416,2025-01-21,601,1,55,409,49,1102.11,17
10001417,2025-01-09,343,16,27,405,28,1449.17,12
10001418,2025-01-10,158,47,176,406,9,1758.59,17
10001419,2025-01-13,140,46,125,406,41,164.95,18
10001420,2025-01-22,24,32,25,407,17,268.43,15
10001421,2025-01-12,314,21,176,409,13,774.82,4
10001422,2025-01-19,555,59,22,410,9,1700.64,12
10001423,2025-01-13,380,28,135,405,25,147.01,14
10001424,2025-01-02,705,34,8,402,25,1124.18,3
10001425,2025-01-21,387,9,14,403,20,682.72,20
10001426,2025-01-09,550,6,108,409,43,250.81,8
10001427,2025-01-09,969,33,117,407,19,691.64,4
10001428,2025-01-21,897,52,44,408,50,508.43,13
10001429,2025-01-07,160,3,139,401,43,1014.31,8
10001430,2025-01-25,43,46,24,406,32,570.02,4
10001431,2025-01-06,51,11,11,407,8,980.67,7
10001432,2025-01-29,297,28,84,407,36,400.69,5
10001433,2025-01-03,746,57,23,409,7,357.19,15
10001434,2025-01-07,865,23,178,407,28,1812.36,5
10001435,2025-01-31,947,33,8,405,30,811.92,5
10001436,2025-01-16,784,7,199,400,9,335.18,16
10001437,2025-01-05,348,14,95,402,10,183.32,8
10001438,2025-01-31,267,51,82,407,7,973.5,11
10001439,2025-01-07,839,17,50,401,27,184.73,12
10001440,2025-01-22,275,18,25,403,50,1750.29,6
10001441,2025-01-24,142,22,141,408,24,1467.34,16
10001442,2025-01-27,306,2,189,405,14,532.83,16
10001443,2025-01-25,562,31,100,403,3,404.58,14
10001444,2025-01-19,976,19,157,407,18,1597.67,6
10001445,2025-01-14,760,60,62,405,22,598.52,17
10001446,2025-01-03,448,5,194,401,16,731.59,10
10001447,2025-01-15,603,43,179,411,37,326.94,3
10001448,2025-01-02,688,60,45,408,11,667.61,4
10001449,2025-01-15,259,7,155,407,20,1629.7,7
10001450,2025-01-29,649,8,81,403,13,796.8,1
10001451,2025-01-02,664,54,35,406,13,1152.13,7
10001452,2025-01-14,797,34,148,406,41,839.18,6
10001453,2025-01-25,228,49,163,403,17,114.76,3
10001454,2025-01-23,814,50,89,403,36,1160.1,17
10001455,2025-01-03,772,16,69,410,24,739.67,17
10001456,2025-01-06,431,61,65,402,25,1314.37,20
10001457,2025-01-08,619,54,77,406,36,266.82,18
10001458,2025-01-08,393,41,1,411,5,454.21,12
10001459,2025-01-13,416,45,136,409,31,1812.52,20
10001460,2025-01-08,489,37,178,408,6,885.89,14
10001461,2025-01-22,468,28,141,400,23,1507.04,17
10001462,2025-01-20,315,62,14,411,23,1193.45,1
10001463,2025-01-12,626,23,131,402,42,1868.19,2
10001464,2025-01-09,490,31,54,407,47,128.9,16
10001465,2025-01-25,256,48,69,403,2,1138.35,18
10001466,2025-01-15,666,3,151,410,46,841.85,19
10001467,2025-01-07,665,48,42,409,13,1042.21,2
10001468,2025-01-18,429,31,144,406,21,1014.66,9
10001469,2025-01-06,703,7,56,400,45,419.59,15
10001470,2025-01-10,446,53,62,410,12,827.34,15
10001471,2025-01-18,925,4,143,408,22,1249.74,11
10001472,2025-01-29,482,33,27,406,49,1878.52,19
10001473,2025-01-20,293,37,27,404,6,1293.08,9
10001474,2025-01-04,43,32,57,411,25,1037.19,18
10001475,2025-01-22,476,10,188,411,49,146.05,19
10001476,2025-01-18,94,5,168,411,7,476.51,5
10001477,2025-01-17,67,48,41,406,3,684.94,13
10001478,2025-01-06,186,56,111,403,7,680.84,5
10001479,2025-01-28,401,13,20,403,21,933.31,13
10001480,2025-01-07,190,60,88,408,49,1212.22,16
10001481,2025-01-26,131,62,93,402,39,1569.97,13
10001482,2025-01-13,844,46,30,402,24,65.27,16
10001483,2025-01-01,163,22,169,407,11,644.6,20
10001484,2025-01-16,221,23,121,400,26,644.25,18
10001485,2025-01-20,746,18,20,410,19,1652.53,3
10001486,2025-01-11,630,29,42,406,32,666.25,20
10001487,2025-01-20,636,39,58,408,18,736.59,16
10001488,2025-01-12,672,56,183,410,15,739.61,2
10001489,2025-01-06,785,31,63,402,12,1849.96,16
10001490,2025-01-14,253,20,46,410,19,1705.37,7
10001491,2025-01-02,822,58,47,410,36,1403.73,5
10001492,2025-01-14,41,60,41,403,12,326.69,2
10001493,2025-01-09,555,45,91,401,22,1851.02,6
10001494,2025-01-04,279,56,150,406,4,49.8,11
10001495,2025-01-03,472,13,13,411,32,1575.15,6
10001496,2025-01-05,27,40,21,409,29,1295.75,3
10001497,2025-01-24,2,32,45,403,45,1323.43,7
10001498,2025-01-11,118,60,45,411,7,445.74,11
10001499,2025-01-01,513,31,15,407,1,1307.29,7
10001500,2025-01-15,270,13,24,402,36,1651.32,17
10001501,2025-01-15,680,31,40,402,13,253.17,14
10001502,2025-01-18,822,52,196,403,5,313.99,8
10001503,2025-01-15,534,22,42,411,34,1307.22,5
10001504,2025-01-07,962,16,95,404,17,416.05,9
10001505,2025-01-16,646,29,29,405,31,1504.62,14
10001506,2025-01-01,438,63,140,408,24,637.57,13
10001507,2025-01-19,989,9,106,405,24,148.61,14
10001508,2025-01-29,439,59,38,402,25,897.17,11
10001509,2025-01-23,59,8,186,401,2,931.12,18
10001510,2025-01-05,792,29,100,408,32,250.24,18
10001511,2025-01-13,928,32,46,407,28,1183.27,5
10001512,2025-01-15,902,15,133,409,13,749.57,6
10001513,2025-01-20,37,56,177,408,19,1867.83,7
10001514,2025-01-23,315,12,179,405,23,941.72,14
10001515,2025-01-20,173,21,23,406,7,932.94,12
10001516,2025-01-11,65,44,104,411,10,1843.66,3
10001517,2025-01-10,818,16,166,402,46,304.53,10
10001518,2025-01-04,516,16,178,400,35,1672.39,19
10001519,2025-01-31,853,14,91,403,22,1253.85,11
10001520,2025-01-25,688,52,143,404,32,1482.77,12
10001521,2025-01-20,376,63,192,406,39,689.84,19
10001522,2025-01-18,42,46,171,402,32,378.85,15
10001523,2025-01-23,674,56,101,407,47,457.54,7
10001524,2025-01-05,82,10,120,411,20,1821.99,20
10001525,2025-01-09,311,53,115,409,43,480.67,13
10001526,2025-01-25,398,46,137,407,47,658.22,9
10001527,2025-01-26,325,52,84,408,9,351.89,5
10001528,2025-01-01,921,48,21,408,28,389.52,16
10001529,2025-01-12,315,46,101,406,32,183.55,1
10001530,2025-01-09,581,1,55,411,38,1315.38,10
10001531,2025-01-03,329,14,196,405,1,1409.13,19
10001532,2025-01-23,623,23,195,401,43,1759.03,10
10001533,2025-01-30,404,37,92,406,10,1715.48,4
10001534,2025-01-20,397,62,98,401,23,689.51,9
10001535,2025-01-23,335,60,76,403,15,806.29,19
10001536,2025-01-21,759,14,110,401,15,1274.07,1
10001537,2025-01-13,928,21,171,404,48,1693.66,1
10001538,2025-01-25,466,8,49,411,29,850.39,6
10001539,2025-01-13,58,54,48,400,26,1681.01,10
10001540,2025-01-05,901,2,123,404,40,685.32,19
10001541,2025-01-28,983,51,161,410,14,874.3,14
10001542,2025-01-18,285,59,166,408,6,858.0,2
10001543,2025-01-21,308,57,62,405,12,1727.07,16
10001544,2025-01-17,944,61,177,402,1,883.07,14
10001545,2025-01-13,266,47,29,401,6,972.85,15
10001546,2025-01-24,239,1,110,404,24,728.23,14
10001547,2025-01-07,10,28,105,408,14,1467.57,18
10001548,2025-01-28,711,31,186,407,8,178.55,7
10001549,2025-01-24,928,16,151,408,44,991.44,14
10001550,2025-01-15,245,14,40,410,15,627.5,19
10001551,2025-01-07,242,37,23,407,15,1253.29,4
10001552,2025-01-27,455,1,165,402,19,1801.75,15
10001553,2025-01-10,413,32,131,406,37,1203.28,2
10001554,2025-01-04,42,34,108,409,24,1791.32,10
10001555,2025-01-12,500,32,143,402,3,423.93,2
10001556,2025-01-12,275,22,14,400,20,552.16,8
10001557,2025-01-14,940,57,70,405,22,139.42,9
10001558,2025-01-29,993,18,58,409,45,680.7,20
10001559,2025-01-03,767,46,95,407,47,369.26,9
10001560,2025-01-05,1,12,49,407,47,1605.48,9
10001561,2025-01-23,948,11,19,411,36,1730.92,9
10001562,2025-01-12,124,25,27,402,18,887.06,10
10001563,2025-01-01,925,25,22,407,8,1314.11,3
10001564,2025-01-03,156,50,8,406,34,795.72,9
10001565,2025-01-12,107,29,13,405,33,1174.05,13
10001566,2025-01-23,898,16,20,408,19,122.6,16
10001567,2025-01-29,57,15,44,401,10,810.84,16
10001568,2025-01-18,66,23,97,401,44,1421.02,8
10001569,2025-01-27,587,51,43,407,20,1025.96,1
10001570,2025-01-29,51,25,86,411,40,867.59,7
10001571,2025-01-24,327,59,129,407,25,911.91,4
10001572,2025-01-23,151,61,128,410,44,462.29,17
10001573,2025-01-05,161,20,31,407,8,1875.14,15
10001574,2025-01-09,402,22,37,402,33,1694.9,13
10001575,2025-01-03,493,22,99,405,49,914.3,17
10001576,2025-01-20,446,58,88,404,15,523.67,20
10001577,2025-01-06,365,21,112,405,9,638.27,4
10001578,2025-01-03,304,30,169,401,14,176.11,8
10001579,2025-01-19,501,30,78,406,2,1346.16,2
10001580,2025-01-20,904,57,113,405,18,1679.9,18
10001581,2025-01-22,17,15,92,407,38,842.07,1
10001582,2025-01-13,607,8,46,401,31,504.22,8
10001583,2025-01-26,310,17,111,403,26,318.04,2
10001584,2025-01-21,758,16,148,408,3,456.04,6
10001585,2025-01-02,452,30,15,408,32,689.84,20
10001586,2025-01-03,268,41,14,411,43,519.62,20
10001587,2025-01-24,275,45,133,410,24,1056.71,9
10001588,2025-01-09,191,19,25,406,16,714.34,19
10001589,2025-01-12,872,31,26,409,30,694.05,10
10001590,2025-01-03,838,61,115,406,15,1674.34,18
10001591,2025-01-16,499,30,143,406,4,527.51,9
10001592,2025-01-26,330,55,26,401,48,1690.13,8
10001593,2025-01-18,690,38,11,400,3,542.9,8
10001594,2025-01-11,745,39,166,404,18,1173.46,10
10001595,2025-01-31,384,37,2,402,11,84.99,4
10001596,2025-01-31,954,55,76,406,32,1549.44,14
10001597,2025-01-05,461,15,93,401,38,1574.89,3
10001598,2025-01-25,916,57,32,402,33,75.83,7
10001599,2025-01-22,335,47,48,411,44,1220.54,12
10001600,2025-01-18,214,19,86,406,17,1570.4,16
10001601,2025-01-23,946,28,156,407,47,150.64,16
10001602,2025-01-11,805,13,140,401,17,1720.5,8
10001603,2025-01-05,877,13,183,410,40,819.02,18
10001604,2025-01-21,758,21,197,409,20,1529.44,1
10001605,2025-01-11,752,54,166,406,40,77.42,13
10001606,2025-01-13,319,51,92,402,25,1124.13,11
10001607,2025-01-15,761,28,83,404,46,291.44,9
10001608,2025-01-03,652,38,4,405,19,978.48,4
10001609,2025-01-02,885,44,177,404,14,778.21,5
10001610,2025-01-24,408,39,37,403,34,824.93,16
10001611,2025-01-17,817,31,168,410,14,432.61,19
10001612,2025-01-07,74,40,17,410,33,1634.08,14
10001613,2025-01-13,13,63,45,407,34,498.22,4
10001614,2025-01-29,834,30,161,406,21,517.75,5
10001615,2025-01-17,179,53,176,406,11,1619.46,16
10001616,2025-01-05,911,17,194,401,4,1469.29,13
10001617,2025-01-07,342,36,162,405,49,401.76,10
10001618,2025-01-05,567,11,49,404,43,327.12,7
10001619,2025-01-04,558,57,144,403,14,1015.2,8
10001620,2025-01-14,686,39,195,400,17,409.9,2
10001621,2025-01-30,291,63,163,406,11,80.31,18
10001622,2025-01-30,442,9,128,402,1,491.26,11
10001623,2025-01-22,548,56,112,406,5,403.32,3
10001624,2025-01-29,104,28,111,401,14,77.08,18
10001625,2025-01-11,270,34,135,404,36,1846.3,5
10001626,2025-01-29,563,32,67,405,48,1395.05,3
10001627,2025-01-21,771,37,93,406,35,392.63,16
10001628,2025-01-12,969,42,26,411,46,1497.88,9
10001629,2025-01-19,980,4,142,404,1,1251.57,9
10001630,2025-01-24,135,24,184,406,37,792.91,6
10001631,2025-01-11,528,15,167,409,13,1672.2,8
10001632,2025-01-29,912,57,165,410,15,308.9,1
10001633,2025-01-24,344,9,66,404,33,195.05,4
10001634,2025-01-19,49,47,188,405,36,1837.68,7
10001635,2025-01-11,968,8,162,401,1,1612.09,16
10001636,2025-01-29,99,6,74,404,28,1011.95,16
10001637,2025-01-01,343,63,80,404,44,1086.36,20
10001638,2025-01-21,847,2,59,410,41,1500.17,16
10001639,2025-01-06,849,63,100,403,12,88.09,20
10001640,2025-01-29,601,52,110,406,41,1442.85,8
10001641,2025-01-09,691,40,5,405,13,886.24,19
10001642,2025-01-03,979,51,143,401,35,1107.9,7
10001643,2025-01-27,860,23,7,410,33,504.38,6
10001644,2025-01-18,643,31,25,411,41,673.7,3
10001645,2025-01-16,719,10,123,409,23,1351.66,8
10001646,2025-01-10,820,19,95,402,18,428.98,14
10001647,2025-01-15,166,14,111,409,37,509.3,4
10001648,2025-01-09,641,57,160,402,39,1286.39,9
10001649,2025-01-14,789,7,169,405,6,1262.1,8
10001650,2025-01-18,791,57,68,411,39,1025.71,8
10001651,2025-01-06,571,24,77,405,34,1646.79,15
10001652,2025-01-26,298,22,154,408,45,218.4,19
10001653,2025-01-17,406,2,166,400,50,450.43,20
10001654,2025-01-13,239,25,88,407,16,616.34,5
10001655,2025-01-10,428,63,32,403,44,1237.91,17
10001656,2025-01-15,979,8,85,405,11,997.83,2
10001657,2025-01-20,518,42,175,408,23,1419.12,20
10001658,2025-01-13,404,53,171,403,28,819.31,6
10001659,2025-01-29,168,44,30,401,20,1156.61,13
10001660,2025-01-26,567,49,164,407,30,742.43,9
10001661,2025-01-18,800,1,199,400,25,1185.98,18
10001662,2025-01-18,229,56,23,411,12,1284.12,17
10001663,2025-01-23,119,57,39,402,45,1352.13,14
10001664,2025-01-28,247,57,1,404,3,1778.43,14
10001665,2025-01-26,491,25,113,403,43,389.39,15
10001666,2025-01-30,117,24,106,406,4,82.03,11
10001667,2025-01-18,707,44,71,404,42,628.64,13
10001668,2025-01-15,206,47,109,406,36,1117.67,15
10001669,2025-01-19,578,14,148,402,24,1751.04,19
10001670,2025-01-04,322,41,174,409,44,349.63,4
10001671,2025-01-12,332,53,158,406,20,78.15,15
10001672,2025-01-19,737,64,147,404,9,107.15,20
10001673,2025-01-22,80,6,175,402,18,1265.05,19
10001674,2025-01-18,135,53,31,409,3,1784.22,19
10001675,2025-01-09,457,5,166,400,35,1205.3,16
10001676,2025-01-17,40,54,37,409,50,1666.99,17
10001677,2025-01-10,992,22,25,402,1,610.78,4
10001678,2025-01-22,521,1,128,411,15,1151.38,9
10001679,2025-01-28,963,52,200,402,8,1270.8,16
10001680,2025-01-23,685,20,80,403,11,1494.1,1
10001681,2025-01-06,354,29,31,405,8,167.77,10
10001682,2025-01-08,527,37,3,403,29,1093.27,12
10001683,2025-01-17,22,34,21,400,40,1106.37,18
10001684,2025-01-02,437,15,45,411,31,144.6,15
10001685,2025-01-18,814,36,20,404,29,1302.48,2
10001686,2025-01-13,748,7,34,410,36,256.68,13
10001687,2025-01-15,123,49,177,405,43,1127.83,2
10001688,2025-01-18,739,46,181,407,30,1187.81,2
10001689,2025-01-11,509,50,84,400,29,919.57,2
10001690,2025-01-01,287,37,198,408,15,1878.83,6
10001691,2025-01-18,42,13,106,405,37,348.17,11
10001692,2025-01-04,240,34,44,404,9,736.79,19
10001693,2025-01-13,543,13,101,411,27,1425.76,5
10001694,2025-01-15,267,50,103,401,31,1442.61,5
10001695,2025-01-19,752,35,7,408,9,1076.11,18
10001696,2025-01-19,582,19,23,409,42,691.16,2
10001697,2025-01-29,524,31,45,402,36,1078.6,16
10001698,2025-01-01,658,26,159,404,25,1023.43,8
10001699,2025-01-03,392,58,111,403,49,291.01,3
10001700,2025-01-06,268,33,96,406,16,915.32,6
10001701,2025-01-28,263,35,145,406,28,1555.23,3
10001702,2025-01-16,315,44,195,410,40,335.76,6
10001703,2025-01-07,676,39,98,402,49,515.82,20
10001704,2025-01-30,640,4,95,406,20,377.85,16
10001705,2025-01-06,739,26,56,409,4,1812.77,11
10001706,2025-01-22,516,1,147,411,27,581.28,14
10001707,2025-01-24,134,63,51,405,4,1615.7,3
10001708,2025-01-21,227,40,48,400,11,1212.09,19
10001709,2025-01-18,617,36,4,410,20,387.58,1
10001710,2025-01-09,156,36,115,406,49,903.58,4
10001711,2025-01-20,278,9,161,409,6,1064.23,7
10001712,2025-01-10,498,11,171,410,19,57.34,7
10001713,2025-01-16,35,30,23,406,1,579.03,18
10001714,2025-01-11,649,47,159,400,2,108.31,4
10001715,2025-01-31,677,3,60,408,37,328.98,11
10001716,2025-01-30,829,25,120,400,50,1709.5,2
10001717,2025-01-09,365,18,74,409,25,1642.59,6
10001718,2025-01-17,840,26,197,404,33,1814.72,13
10001719,2025-01-23,902,17,53,411,12,461.4,6
10001720,2025-01-01,65,12,144,410,5,1774.2,14
10001721,2025-01-29,260,13,195,411,19,769.79,9
10001722,2025-01-20,630,55,120,411,26,560.82,7
10001723,2025-01-15,59,5,59,410,21,1092.6,14
10001724,2025-01-18,689,64,94,411,9,97.54,14
10001725,2025-01-02,742,37,100,402,38,1579.58,13
10001726,2025-01-26,532,58,118,400,15,1460.4,6
10001727,2025-01-12,103,37,10,403,11,106.66,19
10001728,2025-01-13,274,5,30,404,5,1159.8,7
10001729,2025-01-16,7,34,174,406,8,438.61,3
10001730,2025-01-17,836,17,39,404,27,1187.14,3
10001731,2025-01-19,777,34,72,409,25,467.27,9
10001732,2025-01-29,61,19,42,403,49,368.11,6
10001733,2025-01-18,37,25,189,400,33,465.42,4
10001734,2025-01-26,491,64,123,408,22,400.69,7
10001735,2025-01-28,519,48,178,405,5,294.26,1
10001736,2025-01-28,74,35,168,407,48,1388.07,11
10001737,2025-01-08,617,37,154,408,20,572.82,11
10001738,2025-01-03,670,34,126,405,5,310.35,17
10001739,2025-01-31,726,15,147,406,37,449.64,18
10001740,2025-01-21,431,61,113,409,22,1430.73,19
10001741,2025-01-19,697,14,81,404,39,1899.3,8
10001742,2025-01-28,458,55,86,406,17,1778.46,9
10001743,2025-01-02,50,28,133,405,22,1797.99,13
10001744,2025-01-28,276,47,192,404,31,1760.26,13
10001745,2025-01-23,767,46,184,409,25,287.35,1
10001746,2025-01-27,502,50,41,410,10,634.51,14
