sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
20008846,2024-03-18,877,53,178,409,31,525.85,1
20008847,2024-03-29,424,22,70,403,19,979.79,7
20008848,2024-03-27,747,29,109,411,20,1462.59,10
20008849,2024-03-09,714,17,1,407,50,1132.26,13
20008850,2024-03-18,944,37,101,406,27,1104.18,8
20008851,2024-03-26,46,64,34,403,8,411.45,5
20008852,2024-03-26,691,61,63,410,47,1346.5,4
20008853,2024-03-25,907,48,151,408,42,879.75,8
20008854,2024-03-24,669,17,150,411,43,1795.46,6
20008855,2024-03-14,570,23,140,403,39,1575.33,16
20008856,2024-03-13,3,4,158,410,6,523.88,20
20008857,2024-03-27,58,59,160,407,40,1247.07,20
20008858,2024-03-31,171,63,50,402,30,513.56,14
20008859,2024-03-30,567,2,113,400,37,259.54,7
20008860,2024-03-14,254,20,26,402,31,1146.93,7
20008861,2024-03-01,938,52,96,401,50,69.36,20
20008862,2024-03-31,339,9,108,405,24,293.37,19
20008863,2024-03-08,846,18,24,400,41,1680.03,15
20008864,2024-03-28,388,21,106,402,41,501.73,10
20008865,2024-03-29,24,6,35,406,9,756.59,1
20008866,2024-03-09,76,39,95,409,42,1117.03,7
20008867,2024-03-15,754,3,57,406,24,531.67,18
20008868,2024-03-04,175,29,8,404,7,598.48,15
20008869,2024-03-31,871,45,196,410,24,1243.5,4
20008870,2024-03-20,238,4,145,401,16,118.01,1
20008871,2024-03-13,219,8,89,405,29,1292.53,9
20008872,2024-03-21,857,48,1,408,49,1658.86,16
20008873,2024-03-13,602,17,13,405,20,523.04,17
20008874,2024-03-31,202,50,171,408,3,857.51,7
20008875,2024-03-07,410,35,132,404,9,1191.81,9
20008876,2024-03-26,75,41,156,401,43,155.27,3
20008877,2024-03-05,68,62,35,406,15,632.85,13
20008878,2024-03-01,592,51,62,409,32,1042.95,13
20008879,2024-03-11,155,39,149,403,28,1525.93,6
20008880,2024-03-04,256,11,200,411,42,1633.87,10
20008881,2024-03-17,488,31,111,411,6,735.63,12
20008882,2024-03-07,978,14,128,407,29,1477.74,19
20008883,2024-03-27,732,1,11,403,46,641.2,14
20008884,2024-03-28,81,11,9,401,50,537.56,10
20008885,2024-03-16,129,30,38,407,19,780.4,11
20008886,2024-03-04,467,61,8,404,39,1770.92,4
20008887,2024-03-09,1,32,192,401,21,610.31,17
20008888,2024-03-12,763,12,39,409,7,1678.76,14
20008889,2024-03-26,41,42,117,404,23,1274.73,7
20008890,2024-03-21,117,24,4,405,4,190.3,13
20008891,2024-03-07,936,39,61,405,4,1313.93,20
20008892,2024-03-01,609,60,176,405,18,745.81,11
20008893,2024-03-24,502,41,130,409,2,93.26,7
20008894,2024-03-23,431,4,184,411,39,1321.17,3
20008895,2024-03-09,26,60,38,401,35,1154.41,12
20008896,2024-03-09,16,15,12,400,10,214.78,10
20008897,2024-03-21,701,40,74,404,20,835.67,2
20008898,2024-03-30,522,35,72,410,34,318.67,10
20008899,2024-03-01,49,21,162,403,21,1401.22,19
20008900,2024-03-26,785,23,157,408,42,559.96,6
20008901,2024-03-16,131,62,18,400,16,1270.71,20
20008902,2024-03-18,772,43,107,409,11,195.18,8
20008903,2024-03-05,320,18,158,406,3,1203.57,16
20008904,2024-03-03,753,46,8,400,46,1570.57,13
20008905,2024-03-18,586,32,167,402,40,793.45,7
20008906,2024-03-02,187,54,51,403,5,550.36,3
20008907,2024-03-11,720,45,26,405,19,1032.48,3
20008908,2024-03-20,885,36,176,407,24,131.67,2
20008909,2024-03-06,765,29,146,404,16,1218.8,8
20008910,2024-03-20,977,62,197,409,29,462.47,12
20008911,2024-03-22,484,18,42,401,25,1635.31,3
20008912,2024-03-26,335,36,2,400,28,1316.08,12
20008913,2024-03-19,242,54,92,411,6,1643.05,10
20008914,2024-03-15,947,20,27,402,17,80.59,19
20008915,2024-03-15,194,11,42,406,41,66.32,18
20008916,2024-03-01,901,13,10,410,41,1282.84,7
20008917,2024-03-15,617,1,136,401,46,191.25,10
20008918,2024-03-11,101,16,165,411,23,738.89,16
20008919,2024-03-22,246,5,99,402,45,693.17,6
20008920,2024-03-28,260,16,35,404,40,1611.48,14
20008921,2024-03-13,67,18,44,406,45,1186.97,4
20008922,2024-03-30,399,36,46,410,5,1217.52,17
20008923,2024-03-08,335,39,4,400,49,1381.36,19
20008924,2024-03-29,286,7,173,410,21,365.78,6
20008925,2024-03-29,238,37,52,409,44,511.84,8
20008926,2024-03-08,900,45,104,410,35,850.96,2
20008927,2024-03-26,231,37,53,405,31,338.85,12
20008928,2024-03-29,657,17,34,408,23,424.81,1
20008929,2024-03-18,528,26,195,401,41,1498.15,4
20008930,2024-03-07,155,32,141,401,21,236.02,8
20008931,2024-03-03,837,33,152,411,38,620.86,2
20008932,2024-03-23,180,52,138,411,33,397.6,6
20008933,2024-03-09,236,60,143,410,45,645.93,6
20008934,2024-03-20,54,45,56,407,17,1113.34,13
20008935,2024-03-06,426,37,42,407,45,512.51,14
20008936,2024-03-15,851,9,185,410,33,1069.81,14
20008937,2024-03-26,730,42,74,400,23,1138.99,3
20008938,2024-03-04,602,27,34,403,30,1517.25,5
20008939,2024-03-15,570,30,163,401,46,1555.39,10
20008940,2024-03-03,1,46,92,407,23,1467.22,13
20008941,2024-03-16,939,14,156,407,33,83.75,17
20008942,2024-03-10,68,12,146,403,47,1737.88,13
20008943,2024-03-08,413,18,104,405,20,629.94,4
20008944,2024-03-08,228,32,167,411,27,1181.16,11
20008945,2024-03-10,614,58,40,406,26,1211.29,11
20008946,2024-03-25,855,60,134,411,49,1280.94,17
20008947,2024-03-24,931,61,38,406,35,860.76,11
20008948,2024-03-10,469,12,50,402,30,1751.75,2
20008949,2024-03-18,488,26,54,400,38,1616.01,10
20008950,2024-03-21,331,52,178,410,11,513.87,4
20008951,2024-03-01,691,44,160,411,16,1532.04,9
20008952,2024-03-12,113,22,50,403,31,1518.81,12
20008953,2024-03-17,869,50,157,400,5,1257.41,5
20008954,2024-03-24,636,7,54,402,2,850.65,18
20008955,2024-03-04,266,6,147,400,16,285.93,6
20008956,2024-03-23,137,64,169,401,19,686.63,12
20008957,2024-03-20,609,58,11,402,41,929.27,19
20008958,2024-03-21,124,3,23,401,34,105.25,17
20008959,2024-03-16,475,38,18,408,36,572.36,12
20008960,2024-03-10,541,45,59,411,34,1074.51,7
20008961,2024-03-29,344,57,39,409,36,725.43,7
20008962,2024-03-22,726,34,179,411,21,1434.76,1
20008963,2024-03-21,111,62,165,409,48,1221.34,18
20008964,2024-03-29,525,60,45,405,6,317.34,8
20008965,2024-03-26,997,5,147,406,30,996.31,19
20008966,2024-03-20,396,63,9,400,7,1286.12,3
20008967,2024-03-15,891,45,111,407,15,801.75,5
20008968,2024-03-23,727,47,32,407,1,1411.13,2
20008969,2024-03-16,144,3,125,409,20,1144.89,4
20008970,2024-03-12,39,9,19,400,3,611.14,2
20008971,2024-03-31,148,22,170,403,5,952.47,11
20008972,2024-03-27,660,28,97,403,19,1708.82,19
20008973,2024-03-11,688,30,175,401,50,1532.91,5
20008974,2024-03-15,819,57,136,407,3,339.56,5
20008975,2024-03-20,59,63,42,406,43,1198.22,3
20008976,2024-03-31,936,47,121,405,16,1024.64,2
20008977,2024-03-29,698,52,95,400,37,550.07,5
20008978,2024-03-03,245,49,55,410,5,620.18,11
20008979,2024-03-05,636,21,159,402,15,825.27,20
20008980,2024-03-17,472,40,153,410,26,1456.18,14
20008981,2024-03-12,414,46,199,400,50,696.08,18
20008982,2024-03-12,954,27,134,408,44,132.62,9
20008983,2024-03-19,703,40,127,400,38,403.42,16
20008984,2024-03-28,938,57,173,407,27,739.5,15
20008985,2024-03-04,973,31,173,401,22,938.6,16
20008986,2024-03-15,637,50,150,409,16,832.58,18
20008987,2024-03-10,171,41,179,401,25,831.8,12
20008988,2024-03-12,615,18,45,409,50,380.07,11
20008989,2024-03-19,998,29,171,411,32,995.12,11
20008990,2024-03-23,763,9,117,405,49,84.52,7
20008991,2024-03-16,640,50,130,401,44,1205.98,6
20008992,2024-03-05,166,47,13,404,11,222.81,20
20008993,2024-03-17,135,46,23,409,17,1728.66,9
20008994,2024-03-10,795,61,158,403,17,433.55,20
20008995,2024-03-12,358,35,2,411,19,1480.2,9
20008996,2024-03-30,66,30,128,410,33,1648.63,7
20008997,2024-03-18,208,45,121,400,46,1187.13,1
20008998,2024-03-27,352,23,161,409,2,620.92,13
20008999,2024-03-24,630,4,14,405,47,775.71,15
20009000,2024-03-04,714,24,199,402,47,1730.46,1
20009001,2024-03-12,736,64,116,411,2,222.24,5
20009002,2024-03-17,669,44,166,411,20,1336.72,15
20009003,2024-03-25,532,54,115,409,33,315.38,5
20009004,2024-03-17,468,46,131,403,30,1051.01,16
20009005,2024-03-10,735,37,131,404,42,1674.66,11
20009006,2024-03-15,367,4,126,400,11,417.88,7
20009007,2024-03-31,384,23,92,404,25,815.51,9
20009008,2024-03-08,520,31,116,401,31,955.82,13
20009009,2024-03-28,55,35,186,401,27,524.29,11
20009010,2024-03-26,636,18,55,408,29,715.54,18
20009011,2024-03-13,252,46,59,403,5,465.75,7
20009012,2024-03-11,516,18,109,405,21,273.54,1
20009013,2024-03-29,596,19,85,401,27,284.6,13
20009014,2024-03-12,206,40,97,402,3,1299.49,16
20009015,2024-03-26,522,56,143,405,23,822.93,5
20009016,2024-03-09,161,53,83,410,9,929.31,19
20009017,2024-03-28,966,13,107,403,26,382.9,17
20009018,2024-03-08,105,19,129,401,48,128.32,8
20009019,2024-03-12,407,63,104,411,33,1183.34,14
20009020,2024-03-31,231,36,61,405,2,422.65,6
20009021,2024-03-13,808,29,36,411,29,480.76,12
20009022,2024-03-19,995,59,51,405,38,1421.42,15
20009023,2024-03-13,5,22,177,403,3,1236.08,18
20009024,2024-03-01,752,15,44,400,46,331.47,8
20009025,2024-03-02,518,7,46,411,42,1605.67,12
20009026,2024-03-16,642,58,198,411,34,1759.77,16
20009027,2024-03-18,981,30,172,400,34,1287.11,20
20009028,2024-03-28,198,43,113,403,39,260.67,5
20009029,2024-03-01,354,24,85,403,40,1538.35,13
20009030,2024-03-07,823,50,116,404,46,82.17,10
20009031,2024-03-26,84,32,128,407,9,608.31,19
20009032,2024-03-22,961,54,20,402,3,925.78,5
20009033,2024-03-17,387,8,93,411,37,813.19,13
20009034,2024-03-16,129,15,168,403,5,1159.46,20
20009035,2024-03-10,491,27,161,407,20,89.98,18
20009036,2024-03-26,815,52,153,404,30,629.82,20
20009037,2024-03-13,899,59,151,410,5,1296.77,3
20009038,2024-03-04,344,36,41,400,39,981.88,18
20009039,2024-03-20,672,41,188,406,24,1780.46,20
20009040,2024-03-22,940,42,190,411,50,236.12,8
20009041,2024-03-11,677,26,145,410,28,1391.84,19
20009042,2024-03-19,614,45,39,404,28,257.05,1
20009043,2024-03-22,761,47,171,402,27,1686.11,1
20009044,2024-03-29,217,50,143,406,6,876.81,9
20009045,2024-03-19,766,63,126,411,24,628.67,15
20009046,2024-03-09,397,36,26,409,44,415.53,6
20009047,2024-03-25,947,39,183,405,37,781.45,14
20009048,2024-03-10,138,18,149,410,11,736.61,15
20009049,2024-03-05,859,56,13,403,42,1295.94,2
20009050,2024-03-11,890,46,149,405,17,1592.0,2
20009051,2024-03-10,414,20,171,408,10,822.8,8
20009052,2024-03-06,234,19,163,409,38,1653.98,1
20009053,2024-03-27,645,11,132,402,20,937.08,1
20009054,2024-03-14,726,55,200,410,9,915.23,17
20009055,2024-03-18,353,8,189,405,11,486.26,12
20009056,2024-03-16,794,2,181,401,25,1148.68,16
20009057,2024-03-02,653,22,5,407,20,996.14,2
20009058,2024-03-11,354,32,9,405,29,1508.44,20
20009059,2024-03-14,318,44,83,410,25,279.76,6
20009060,2024-03-06,810,64,153,407,27,53.94,2
20009061,2024-03-25,379,47,112,405,46,1578.33,15
20009062,2024-03-12,288,59,163,402,37,353.36,17
20009063,2024-03-26,771,43,128,407,19,863.37,13
20009064,2024-03-14,884,30,50,405,38,1280.48,3
20009065,2024-03-14,666,4,144,401,22,378.69,5
20009066,2024-03-08,211,34,198,403,16,1149.9,13
20009067,2024-03-15,537,52,70,408,6,673.88,7
20009068,2024-03-04,260,17,10,400,8,1405.07,4
20009069,2024-03-06,972,50,81,411,26,184.33,4
20009070,2024-03-07,466,18,139,408,15,255.96,7
20009071,2024-03-05,110,6,26,411,4,938.85,1
20009072,2024-03-11,252,6,50,408,16,325.51,4
20009073,2024-03-15,265,33,107,402,18,840.72,19
20009074,2024-03-10,29,21,58,400,32,816.29,14
20009075,2024-03-27,369,9,37,401,44,140.22,19
20009076,2024-03-31,938,45,55,411,23,1499.6,20
20009077,2024-03-29,725,57,89,405,4,470.55,7
20009078,2024-03-01,399,33,13,409,10,444.18,6
20009079,2024-03-11,599,24,155,410,49,684.0,16
20009080,2024-03-14,939,53,140,407,19,301.45,11
20009081,2024-03-09,45,37,135,402,10,1281.15,11
20009082,2024-03-13,292,34,100,402,44,680.89,2
20009083,2024-03-26,62,29,51,409,15,912.39,12
20009084,2024-03-08,59,30,103,405,27,146.92,3
20009085,2024-03-10,989,63,61,406,5,625.57,10
20009086,2024-03-16,933,15,171,405,2,1581.14,3
20009087,2024-03-20,710,44,136,401,42,296.36,4
20009088,2024-03-06,585,49,86,409,36,1130.43,18
20009089,2024-03-06,995,8,124,400,17,402.16,1
20009090,2024-03-06,437,39,55,409,5,1053.57,4
20009091,2024-03-03,473,35,52,404,35,882.45,4
20009092,2024-03-05,331,41,75,411,44,1382.38,1
20009093,2024-03-28,985,36,10,403,16,945.04,4
20009094,2024-03-16,230,58,48,404,32,1010.59,11
20009095,2024-03-18,222,12,130,406,4,1727.33,14
20009096,2024-03-20,784,46,43,404,5,667.81,2
20009097,2024-03-05,57,2,169,407,27,859.21,17
20009098,2024-03-06,430,58,106,401,7,211.92,17
20009099,2024-03-26,643,58,26,405,21,842.31,20
20009100,2024-03-14,420,23,175,409,26,1783.26,18
20009101,2024-03-01,158,7,194,407,2,739.2,16
20009102,2024-03-25,52,25,15,404,39,1498.42,3
20009103,2024-03-17,768,62,66,408,20,273.34,20
20009104,2024-03-24,282,29,113,404,20,1137.55,11
20009105,2024-03-14,304,46,13,407,25,527.65,20
20009106,2024-03-12,265,21,44,410,39,1195.83,12
20009107,2024-03-24,629,29,22,406,49,1160.91,20
20009108,2024-03-10,171,26,191,406,12,621.65,20
20009109,2024-03-11,744,26,100,406,26,1600.44,4
20009110,2024-03-09,483,62,20,407,24,376.02,13
20009111,2024-03-23,40,17,185,401,31,390.06,16
20009112,2024-03-15,691,26,21,400,45,1424.41,15
20009113,2024-03-05,379,4,35,411,29,1660.23,15
20009114,2024-03-15,168,31,52,409,39,1091.99,11
20009115,2024-03-20,974,57,91,403,16,688.69,17
20009116,2024-03-21,217,31,152,403,36,518.62,19
20009117,2024-03-26,203,20,64,406,11,1124.78,17
20009118,2024-03-12,295,55,142,408,46,669.25,4
20009119,2024-03-12,626,44,158,400,43,192.24,14
20009120,2024-03-03,909,41,16,407,39,777.54,16
20009121,2024-03-21,314,20,132,411,41,1302.29,20
20009122,2024-03-18,230,48,87,406,4,1418.95,17
20009123,2024-03-20,644,40,191,411,46,1798.32,4
20009124,2024-03-26,266,11,42,411,33,81.68,2
20009125,2024-03-12,658,41,75,403,40,1098.62,17
20009126,2024-03-25,467,6,59,402,44,826.89,9
20009127,2024-03-21,155,26,109,406,16,632.43,3
20009128,2024-03-06,669,26,140,402,23,835.53,17
20009129,2024-03-17,130,16,143,401,46,280.04,20
20009130,2024-03-23,228,60,171,401,6,1043.95,17
20009131,2024-03-20,787,60,83,404,22,1540.59,9
20009132,2024-03-14,341,64,191,409,41,1216.6,11
20009133,2024-03-03,849,55,59,404,23,1198.35,18
20009134,2024-03-10,145,54,193,402,47,1049.72,6
20009135,2024-03-31,711,17,76,409,21,1729.9,4
20009136,2024-03-31,365,46,49,411,37,315.03,17
20009137,2024-03-22,546,58,115,411,24,948.27,5
20009138,2024-03-24,463,18,15,405,17,1056.92,14
20009139,2024-03-13,773,21,164,402,42,600.7,5
20009140,2024-03-15,228,21,199,406,18,1306.45,20
20009141,2024-03-26,263,54,160,409,36,1278.69,14
20009142,2024-03-09,750,61,190,409,42,197.7,19
20009143,2024-03-01,67,49,176,405,30,1026.55,11
20009144,2024-03-19,163,62,43,408,19,1163.9,14
20009145,2024-03-22,958,37,85,402,29,889.03,6
20009146,2024-03-18,756,27,96,407,21,271.24,3
20009147,2024-03-13,961,47,29,407,46,210.42,19
20009148,2024-03-02,993,27,140,405,19,1565.53,5
20009149,2024-03-05,932,6,39,402,46,105.06,18
20009150,2024-03-26,753,50,1,401,26,1785.18,12
20009151,2024-03-13,824,62,173,406,9,1594.89,10
20009152,2024-03-23,292,46,73,408,36,317.03,17
20009153,2024-03-28,426,39,54,405,20,477.23,19
20009154,2024-03-10,223,53,175,411,35,1712.44,12
20009155,2024-03-04,755,10,7,403,33,1462.97,15
20009156,2024-03-27,463,47,167,403,4,1047.15,9
20009157,2024-03-09,335,48,61,407,37,364.8,15
20009158,2024-03-19,326,48,7,407,7,751.79,7
20009159,2024-03-16,642,34,130,408,48,692.67,3
20009160,2024-03-23,773,35,174,406,15,1609.78,9
20009161,2024-03-03,175,26,154,406,9,434.45,13
20009162,2024-03-06,363,27,51,403,19,1452.88,1
20009163,2024-03-16,140,16,4,407,9,102.38,20
20009164,2024-03-19,591,24,121,400,15,736.54,15
20009165,2024-03-01,585,55,79,408,39,59.02,14
20009166,2024-03-03,141,13,111,400,22,1232.22,2
20009167,2024-03-14,793,27,154,408,41,593.03,5
20009168,2024-03-18,239,39,11,405,41,1160.2,17
20009169,2024-03-08,309,44,77,400,22,501.14,17
20009170,2024-03-22,318,17,178,404,40,1519.14,17
20009171,2024-03-02,891,57,17,402,31,288.6,5
20009172,2024-03-11,936,26,172,402,24,236.01,16
20009173,2024-03-30,302,31,163,408,35,274.75,20
20009174,2024-03-01,484,20,23,406,11,558.41,8
20009175,2024-03-04,426,16,21,406,25,131.24,15
20009176,2024-03-30,662,36,104,411,38,777.15,7
20009177,2024-03-18,634,32,18,410,42,496.83,8
20009178,2024-03-21,661,30,85,409,8,1426.19,12
20009179,2024-03-07,951,56,60,405,5,703.7,20
20009180,2024-03-21,724,43,185,404,34,1611.06,12
20009181,2024-03-24,47,29,56,403,22,1264.88,5
20009182,2024-03-27,437,1,11,406,25,1167.16,2
20009183,2024-03-18,84,54,144,401,39,1147.15,20
20009184,2024-03-19,284,37,168,407,30,1018.71,17
20009185,2024-03-23,830,43,80,401,43,451.78,12
20009186,2024-03-12,709,55,89,408,24,1117.39,12
20009187,2024-03-08,757,46,161,401,16,1609.3,16
20009188,2024-03-24,383,33,152,411,4,636.91,19
20009189,2024-03-11,832,37,150,406,32,850.72,3
20009190,2024-03-19,622,31,103,401,16,423.66,14
20009191,2024-03-14,286,59,47,402,26,388.1,16
20009192,2024-03-08,48,40,143,402,26,1433.45,18
20009193,2024-03-24,598,53,158,407,50,287.1,14
20009194,2024-03-16,676,59,175,400,2,57.9,18
20009195,2024-03-29,695,14,26,402,24,171.22,17
20009196,2024-03-07,415,47,110,409,48,1303.11,18
20009197,2024-03-23,505,56,93,409,22,977.49,4
20009198,2024-03-27,269,27,136,405,44,919.1,15
20009199,2024-03-10,255,11,81,401,37,1163.43,13
20009200,2024-03-27,726,62,48,403,40,246.91,17
20009201,2024-03-01,470,48,112,406,36,666.47,18
20009202,2024-03-17,974,64,185,407,15,1770.29,16
20009203,2024-03-01,589,26,169,406,16,1393.41,3
20009204,2024-03-31,641,5,113,402,44,467.49,6
20009205,2024-03-18,34,53,40,406,49,486.86,11
20009206,2024-03-03,541,10,26,400,32,1599.25,11
20009207,2024-03-20,116,1,193,410,33,344.35,16
20009208,2024-03-09,763,46,11,409,50,246.5,5
20009209,2024-03-14,38,15,122,400,2,1033.01,16
20009210,2024-03-03,664,22,192,400,22,1020.64,17
20009211,2024-03-14,230,2,28,404,29,1244.72,9
20009212,2024-03-02,630,24,118,411,48,1164.95,9
20009213,2024-03-14,976,44,93,409,40,1653.37,8
20009214,2024-03-30,842,36,8,406,4,88.21,17
20009215,2024-03-19,635,2,188,401,35,309.72,1
20009216,2024-03-01,329,1,96,409,22,1231.0,14
20009217,2024-03-28,250,13,166,411,3,264.97,10
20009218,2024-03-09,932,24,104,407,27,908.52,18
20009219,2024-03-01,69,25,49,408,3,756.74,12
20009220,2024-03-25,590,40,22,400,42,715.98,3
20009221,2024-03-14,667,24,192,409,43,1756.53,19
20009222,2024-03-10,344,4,182,409,36,1327.42,20
20009223,2024-03-15,600,44,58,400,41,1461.66,14
20009224,2024-03-13,957,6,97,404,27,1455.05,15
20009225,2024-03-12,523,19,24,402,49,777.42,10
20009226,2024-03-15,29,41,13,403,35,573.67,16
20009227,2024-03-19,545,35,106,404,40,502.43,14
20009228,2024-03-27,155,45,177,404,42,761.2,1
20009229,2024-03-31,123,49,98,406,9,513.6,2
20009230,2024-03-26,933,51,93,405,27,1029.26,14
20009231,2024-03-27,533,64,199,404,6,714.55,3
20009232,2024-03-18,318,9,124,408,30,275.66,13
20009233,2024-03-19,642,27,130,402,5,350.74,1
20009234,2024-03-19,701,38,44,408,15,947.35,2
20009235,2024-03-10,180,58,145,411,2,780.73,11
20009236,2024-03-18,430,29,39,411,21,121.63,18
20009237,2024-03-29,21,36,43,410,32,676.76,19
20009238,2024-03-01,907,49,159,410,37,1548.68,2
20009239,2024-03-16,329,5,116,411,28,825.37,8
20009240,2024-03-12,454,10,42,409,17,344.93,16
20009241,2024-03-27,885,52,49,409,29,779.46,4
20009242,2024-03-28,892,36,91,404,33,1139.41,2
20009243,2024-03-24,32,28,150,401,1,991.91,14
20009244,2024-03-05,713,60,94,409,50,1075.52,18
20009245,2024-03-20,168,50,172,406,41,827.67,9
20009246,2024-03-09,175,9,151,411,38,1081.23,7
20009247,2024-03-13,957,35,45,402,11,1076.54,15
20009248,2024-03-27,691,24,43,405,12,1044.22,1
20009249,2024-03-18,766,21,12,410,37,1476.99,18
20009250,2024-03-07,102,12,40,402,42,421.48,16
20009251,2024-03-22,851,31,195,411,18,796.28,5
20009252,2024-03-23,226,62,107,402,19,1278.67,7
20009253,2024-03-22,784,17,173,400,31,429.21,12
20009254,2024-03-07,18,3,149,400,25,1150.09,12
20009255,2024-03-04,235,48,35,409,33,507.96,5
20009256,2024-03-26,265,49,53,404,42,228.75,20
20009257,2024-03-27,694,30,43,410,26,833.09,3
20009258,2024-03-17,200,63,41,411,30,432.96,15
20009259,2024-03-19,698,50,117,400,44,1324.12,8
20009260,2024-03-25,182,52,136,408,46,909.36,17
20009261,2024-03-16,166,10,53,405,38,1458.38,13
20009262,2024-03-18,616,22,65,408,17,1642.68,16
20009263,2024-03-24,256,40,90,405,47,836.56,14
20009264,2024-03-16,922,9,119,410,26,1761.64,5
20009265,2024-03-05,823,39,109,400,11,1038.72,10
20009266,2024-03-07,779,60,40,411,39,1398.52,8
20009267,2024-03-15,867,46,83,400,26,1597.99,7
20009268,2024-03-27,573,28,128,408,18,829.25,18
20009269,2024-03-14,489,29,12,403,4,1120.96,10
20009270,2024-03-18,728,58,174,409,21,1719.45,20
20009271,2024-03-05,907,34,102,402,33,1347.75,11
20009272,2024-03-20,470,43,70,401,41,354.63,10
20009273,2024-03-12,441,9,175,406,24,1059.94,15
20009274,2024-03-02,997,51,94,404,17,1797.17,4
20009275,2024-03-07,732,35,15,408,29,878.77,18
20009276,2024-03-13,309,56,153,404,34,404.7,3
20009277,2024-03-24,46,24,144,404,40,78.77,3
20009278,2024-03-17,558,21,181,406,21,500.26,20
20009279,2024-03-18,833,40,25,402,18,887.04,13
20009280,2024-03-21,158,19,20,400,16,383.49,18
20009281,2024-03-18,702,7,118,404,5,414.47,20
20009282,2024-03-12,215,6,89,404,20,1027.89,4
20009283,2024-03-07,860,58,75,400,33,904.4,12
20009284,2024-03-08,262,12,181,405,48,993.78,2
20009285,2024-03-22,486,25,6,401,34,759.55,16
20009286,2024-03-14,280,39,23,404,9,782.38,4
20009287,2024-03-31,441,18,185,406,19,1026.24,4
20009288,2024-03-13,336,26,191,406,36,966.52,16
20009289,2024-03-19,478,50,126,400,35,1008.8,6
20009290,2024-03-17,311,31,41,407,48,518.96,5
20009291,2024-03-01,52,43,6,411,48,527.89,18
20009292,2024-03-06,609,13,4,411,7,483.75,16
20009293,2024-03-05,826,35,1,410,10,249.71,7
20009294,2024-03-29,697,28,99,410,4,1373.75,15
20009295,2024-03-15,696,25,126,402,31,1669.85,2
20009296,2024-03-24,50,61,9,403,4,103.49,17
20009297,2024-03-26,255,8,87,403,49,741.55,14
20009298,2024-03-17,629,23,42,403,8,791.83,19
20009299,2024-03-25,732,26,71,404,4,1717.86,9
20009300,2024-03-13,678,50,29,401,19,1601.76,11
20009301,2024-03-30,317,48,99,403,11,698.46,7
20009302,2024-03-13,643,38,49,403,8,894.19,2
20009303,2024-03-12,171,9,194,403,48,532.68,9
20009304,2024-03-08,174,44,2,406,47,1595.77,19
20009305,2024-03-06,886,5,171,407,16,708.52,2
20009306,2024-03-02,622,29,125,406,45,830.88,20
20009307,2024-03-10,94,44,103,404,9,1248.87,1
20009308,2024-03-24,394,52,57,407,42,1586.89,17
20009309,2024-03-16,755,15,35,410,2,1123.56,5
20009310,2024-03-03,436,18,121,401,19,496.59,13
20009311,2024-03-08,353,18,67,406,10,1554.26,7
20009312,2024-03-22,655,50,169,409,47,885.17,2
20009313,2024-03-28,556,32,52,411,29,60.15,18
20009314,2024-03-31,350,27,98,408,44,866.04,3
20009315,2024-03-09,278,46,176,404,22,951.32,13
20009316,2024-03-23,418,22,93,401,16,1441.53,17
20009317,2024-03-06,518,40,14,401,22,359.14,14
20009318,2024-03-12,289,54,128,410,39,1154.42,8
20009319,2024-03-21,724,47,58,408,20,1512.6,4
20009320,2024-03-11,380,46,53,408,33,832.79,1
20009321,2024-03-01,700,36,66,401,15,208.03,14
20009322,2024-03-14,136,18,67,400,35,739.47,10
20009323,2024-03-11,696,49,175,407,50,516.74,14
20009324,2024-03-24,107,56,38,408,23,618.4,1
20009325,2024-03-16,176,16,20,404,10,1301.9,2
20009326,2024-03-10,237,29,43,409,31,808.74,18
20009327,2024-03-23,873,47,32,409,15,1449.35,9
20009328,2024-03-29,872,61,43,404,42,1313.05,6
20009329,2024-03-25,706,47,175,400,40,797.18,6
20009330,2024-03-19,576,36,185,406,2,1078.84,17
20009331,2024-03-17,496,45,90,403,9,650.03,16
20009332,2024-03-22,175,21,48,408,9,1285.97,3
20009333,2024-03-06,727,13,69,404,48,146.12,13
20009334,2024-03-20,543,18,168,402,21,657.26,16
20009335,2024-03-31,983,38,130,410,24,1773.45,4
20009336,2024-03-15,914,54,126,411,40,735.56,20
20009337,2024-03-12,169,21,147,406,46,1520.54,4
20009338,2024-03-23,252,50,71,405,49,539.12,5
20009339,2024-03-23,295,37,23,411,46,1439.53,6
20009340,2024-03-10,220,47,139,402,21,1671.78,13
20009341,2024-03-21,488,34,74,402,11,120.06,12
20009342,2024-03-16,829,4,7,400,20,921.62,19
20009343,2024-03-29,527,22,163,409,11,1262.08,5
20009344,2024-03-28,381,50,182,408,18,1488.4,14
20009345,2024-03-31,10,18,44,400,20,483.22,12
20009346,2024-03-29,876,32,150,403,12,276.12,16
20009347,2024-03-18,554,14,40,410,24,1422.83,16
20009348,2024-03-07,53,50,72,405,41,776.22,18
20009349,2024-03-10,557,41,150,409,22,1096.43,14
20009350,2024-03-31,655,5,153,405,27,382.99,20
20009351,2024-03-18,712,15,132,404,16,246.31,19
20009352,2024-03-01,493,57,56,410,15,1411.42,9
20009353,2024-03-11,560,28,20,406,23,139.6,19
20009354,2024-03-08,998,13,36,409,50,416.01,11
