opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP20000371,,ACC000478,SIP Trunks - Taylor Group,Closed Lost,441741.35,0,2024-06-13,2024-03-30,Event,Existing Customer - Replacement,
OPP20000372,,ACC000289,Horizon Mobile - Brown Associates,Prospecting,197724.9,10,2024-06-05,2024-03-30,Event,Renewal,
OPP20000373,,ACC000100,Unified Comms - Taylor Services,Closed Lost,83261.09,0,2024-08-17,2024-03-19,Other,Existing Customer - Upgrade,
OPP20000374,,ACC000122,SD-WAN - Wilson Group,Prospecting,53244.42,10,2024-05-24,2024-03-13,Other,Renewal,
OPP20000375,,ACC000017,Horizon Mobile - Thomas Ltd,Qualification,336174.2,25,2024-06-25,2024-03-05,Event,Existing Customer - Replacement,CMP00048
OPP20000376,,ACC000023,Cyber Security - Evans Partners,Proposal,192720.53,50,2024-08-09,2024-03-21,Partner Referral,New Customer,
OPP20000377,,ACC000475,Cloud Connect - Jones Holdings,Negotiation,357848.07,75,2024-04-30,2024-03-16,Other,Existing Customer - Upgrade,CMP00017
OPP20000378,,ACC000391,Cyber Security - Smith Solutions,Qualification,375429.28,25,2024-05-03,2024-03-11,Event,New Customer,
OPP20000379,,ACC000256,5G Enterprise - Jones Services,Qualification,370668.52,25,2024-05-24,2024-03-31,Web,New Customer,
OPP20000380,,ACC000229,SIP Trunks - Williams Services,Qualification,29570.81,25,2024-08-26,2024-03-18,Cold Call,Renewal,
OPP20000381,,ACC000313,Horizon Mobile - Smith Solutions,Proposal,76806.33,50,2024-07-18,2024-03-23,Web,Existing Customer - Replacement,
OPP20000382,,ACC000075,Unified Comms - Wilson Holdings,Closed Lost,10453.78,0,2024-08-26,2024-03-21,Cold Call,New Customer,
OPP20000383,,ACC000342,Unified Comms - Davies Group,Negotiation,382195.79,75,2024-07-12,2024-03-30,Event,Renewal,
OPP20000384,,ACC000135,Cyber Security - Davies Ltd,Proposal,270481.47,50,2024-05-28,2024-03-01,Partner Referral,Existing Customer - Upgrade,
OPP20000385,,ACC000109,IoT Platform - Taylor PLC,Negotiation,140624.47,75,2024-07-18,2024-03-23,Inbound Call,Existing Customer - Replacement,
OPP20000386,,ACC000299,Unified Comms - Wilson Group,Prospecting,217174.36,10,2024-06-30,2024-03-08,Web,Existing Customer - Upgrade,CMP00044
OPP20000387,,ACC000500,Cyber Security - Smith Solutions,Proposal,115766.27,50,2024-05-14,2024-03-02,Inbound Call,Existing Customer - Upgrade,
OPP20000388,,ACC000475,Cyber Security - Jones Holdings,Negotiation,401635.51,75,2024-08-22,2024-03-23,Partner Referral,Renewal,
OPP20000389,20000389,ACC000476,SD-WAN - Davies Solutions,Closed Won,408724.78,100,2024-07-20,2024-03-29,Other,Renewal,
OPP20000390,,ACC000215,SD-WAN - Taylor Ltd,Proposal,357857.55,50,2024-08-24,2024-03-01,Event,Existing Customer - Replacement,
OPP20000391,,ACC000261,Cyber Security - Roberts Ltd,Proposal,129349.52,50,2024-04-04,2024-03-03,Event,Renewal,
OPP20000392,,ACC000244,Horizon Mobile - Taylor Group,Negotiation,121243.54,75,2024-07-30,2024-03-15,Partner Referral,New Customer,CMP00049
OPP20000393,,ACC000135,Cloud Connect - Williams Group,Negotiation,35778.39,75,2024-07-07,2024-03-06,Other,New Customer,
OPP20000394,,ACC000069,5G Enterprise - Wilson PLC,Proposal,340679.63,50,2024-08-02,2024-03-09,Cold Call,Existing Customer - Upgrade,CMP00029
OPP20000395,,ACC000079,Horizon Mobile - Brown Services,Qualification,366436.15,25,2024-09-08,2024-03-24,Event,Renewal,CMP00024
OPP20000396,,ACC000401,SD-WAN - Jones Partners,Negotiation,346072.56,75,2024-05-21,2024-03-03,Partner Referral,Existing Customer - Replacement,CMP00043
OPP20000397,,ACC000054,SD-WAN - Brown Solutions,Negotiation,71101.58,75,2024-04-10,2024-03-07,Event,Renewal,
OPP20000398,,ACC000274,Unified Comms - Roberts Partners,Proposal,86973.24,50,2024-06-16,2024-03-31,Web,Existing Customer - Replacement,
OPP20000399,,ACC000500,Unified Comms - Brown Partners,Closed Lost,225976.4,0,2024-08-20,2024-03-02,Cold Call,Existing Customer - Replacement,CMP00048
OPP20000400,,ACC000422,SIP Trunks - Thomas Services,Prospecting,161690.74,10,2024-05-13,2024-03-03,Event,Renewal,
OPP20000401,,ACC000348,Unified Comms - Williams PLC,Qualification,52518.63,25,2024-04-09,2024-03-08,Inbound Call,New Customer,
OPP20000402,,ACC000438,SIP Trunks - Smith Services,Qualification,360677.04,25,2024-05-09,2024-03-09,Other,Existing Customer - Upgrade,
OPP20000403,,ACC000056,SD-WAN - Jones Holdings,Qualification,281103.48,25,2024-04-27,2024-03-21,Web,New Customer,
OPP20000404,,ACC000400,Horizon Mobile - Evans Services,Negotiation,449663.3,75,2024-07-15,2024-03-01,Cold Call,New Customer,
OPP20000405,,ACC000236,Cyber Security - Thomas Holdings,Negotiation,60075.72,75,2024-04-22,2024-03-18,Inbound Call,Existing Customer - Replacement,
OPP20000406,,ACC000461,Unified Comms - Wilson Services,Negotiation,240907.58,75,2024-09-12,2024-03-27,Inbound Call,New Customer,CMP00016
OPP20000407,,ACC000146,Cyber Security - Thomas Associates,Proposal,341871.91,50,2024-06-29,2024-03-20,Other,Existing Customer - Upgrade,CMP00007
OPP20000408,,ACC000408,Cloud Connect - Wilson Services,Proposal,199312.27,50,2024-08-28,2024-03-22,Web,New Customer,CMP00004
OPP20000409,,ACC000140,5G Enterprise - Thomas Ltd,Closed Lost,362398.45,0,2024-08-29,2024-03-16,Cold Call,Existing Customer - Replacement,
OPP20000410,,ACC000159,SD-WAN - Williams Associates,Qualification,21633.55,25,2024-04-14,2024-03-03,Partner Referral,Renewal,
OPP20000411,20000411,ACC000394,Unified Comms - Roberts Partners,Closed Won,229605.84,100,2024-09-02,2024-03-28,Cold Call,New Customer,
OPP20000412,20000412,ACC000350,SIP Trunks - Davies PLC,Closed Won,371948.4,100,2024-06-30,2024-03-10,Inbound Call,Renewal,CMP00029
OPP20000413,20000413,ACC000290,Horizon Mobile - Evans Ltd,Closed Won,289645.84,100,2024-07-13,2024-03-25,Inbound Call,Renewal,
OPP20000414,,ACC000317,5G Enterprise - Smith Group,Negotiation,308650.13,75,2024-06-23,2024-03-18,Web,New Customer,
OPP20000415,,ACC000138,Cloud Connect - Wilson Group,Negotiation,303062.01,75,2024-07-13,2024-03-20,Other,Existing Customer - Upgrade,
OPP20000416,,ACC000137,IoT Platform - Wilson Services,Qualification,134577.54,25,2024-08-11,2024-03-11,Cold Call,Existing Customer - Upgrade,
OPP20000417,,ACC000280,Horizon Mobile - Smith Solutions,Qualification,285722.7,25,2024-07-19,2024-03-03,Other,Renewal,CMP00043
OPP20000418,,ACC000299,Unified Comms - Davies PLC,Closed Lost,201836.98,0,2024-08-30,2024-03-08,Partner Referral,Existing Customer - Replacement,CMP00037
OPP20000419,,ACC000440,5G Enterprise - Smith Associates,Prospecting,68003.29,10,2024-04-18,2024-03-19,Cold Call,Existing Customer - Replacement,
OPP20000420,,ACC000120,SIP Trunks - Roberts PLC,Negotiation,116080.67,75,2024-06-16,2024-03-16,Other,New Customer,CMP00046
OPP20000421,,ACC000176,Cloud Connect - Evans Services,Proposal,201704.23,50,2024-05-11,2024-03-25,Web,Existing Customer - Upgrade,
OPP20000422,,ACC000318,SIP Trunks - Williams Services,Proposal,373183.37,50,2024-05-21,2024-03-09,Cold Call,Existing Customer - Upgrade,
OPP20000423,,ACC000111,Unified Comms - Taylor Holdings,Qualification,196739.8,25,2024-05-16,2024-03-13,Cold Call,Existing Customer - Upgrade,
OPP20000424,,ACC000090,SD-WAN - Smith Services,Qualification,242174.56,25,2024-05-13,2024-03-15,Partner Referral,Existing Customer - Replacement,CMP00048
OPP20000425,,ACC000049,5G Enterprise - Smith Solutions,Closed Lost,332127.52,0,2024-09-11,2024-03-27,Inbound Call,Renewal,
OPP20000426,,ACC000046,Horizon Mobile - Roberts Partners,Proposal,353275.99,50,2024-07-06,2024-03-28,Other,Existing Customer - Replacement,CMP00039
OPP20000427,,ACC000216,Cyber Security - Taylor Partners,Proposal,174415.97,50,2024-06-08,2024-03-24,Cold Call,Renewal,
OPP20000428,,ACC000118,SIP Trunks - Taylor Services,Prospecting,37444.44,10,2024-08-14,2024-03-26,Other,New Customer,
OPP20000429,20000429,ACC000388,Unified Comms - Smith Solutions,Closed Won,41992.22,100,2024-06-14,2024-03-09,Cold Call,Existing Customer - Replacement,
OPP20000430,,ACC000221,SD-WAN - Taylor Partners,Proposal,322742.88,50,2024-07-19,2024-03-28,Inbound Call,Existing Customer - Upgrade,
OPP20000431,,ACC000217,Cyber Security - Smith Services,Prospecting,181292.42,10,2024-05-15,2024-03-26,Inbound Call,Existing Customer - Upgrade,CMP00010
OPP20000432,20000432,ACC000456,Cyber Security - Wilson Group,Closed Won,267511.62,100,2024-08-28,2024-03-13,Web,Existing Customer - Upgrade,
OPP20000433,,ACC000318,Cloud Connect - Williams Ltd,Qualification,402081.44,25,2024-09-01,2024-03-27,Partner Referral,Existing Customer - Replacement,
OPP20000434,,ACC000093,SIP Trunks - Taylor Ltd,Closed Lost,373323.13,0,2024-07-29,2024-03-23,Other,Renewal,
OPP20000435,,ACC000471,Horizon Mobile - Roberts Ltd,Negotiation,329383.24,75,2024-04-20,2024-03-16,Event,Renewal,
OPP20000436,20000436,ACC000039,Horizon Mobile - Williams Associates,Closed Won,306925.66,100,2024-07-16,2024-03-11,Web,Existing Customer - Replacement,CMP00004
OPP20000437,,ACC000491,IoT Platform - Jones Ltd,Prospecting,278399.46,10,2024-04-17,2024-03-16,Web,Existing Customer - Upgrade,
OPP20000438,,ACC000228,Cloud Connect - Wilson PLC,Prospecting,408263.36,10,2024-06-30,2024-03-26,Inbound Call,Existing Customer - Upgrade,
OPP20000439,,ACC000388,Horizon Mobile - Davies Holdings,Negotiation,145879.66,75,2024-06-14,2024-03-06,Cold Call,New Customer,
OPP20000440,,ACC000185,IoT Platform - Jones PLC,Proposal,60365.79,50,2024-08-26,2024-03-07,Web,New Customer,
OPP20000441,,ACC000127,Unified Comms - Thomas Partners,Proposal,344217.12,50,2024-07-06,2024-03-06,Inbound Call,Existing Customer - Replacement,
OPP20000442,,ACC000151,IoT Platform - Brown Associates,Prospecting,346482.02,10,2024-08-08,2024-03-16,Other,Existing Customer - Replacement,
OPP20000443,,ACC000343,SD-WAN - Wilson Ltd,Proposal,194692.15,50,2024-08-11,2024-03-03,Partner Referral,New Customer,
OPP20000444,,ACC000420,Cyber Security - Brown Partners,Prospecting,155572.26,10,2024-07-09,2024-03-29,Inbound Call,New Customer,CMP00007
OPP20000445,20000445,ACC000435,Horizon Mobile - Davies Holdings,Closed Won,283883.31,100,2024-07-09,2024-03-30,Partner Referral,Renewal,
OPP20000446,,ACC000053,SIP Trunks - Wilson PLC,Negotiation,71340.87,75,2024-08-08,2024-03-21,Inbound Call,Existing Customer - Replacement,
OPP20000447,,ACC000424,SIP Trunks - Wilson Partners,Closed Lost,410212.54,0,2024-08-31,2024-03-16,Other,Renewal,
OPP20000448,,ACC000428,Cyber Security - Wilson Solutions,Proposal,352959.11,50,2024-08-02,2024-03-15,Partner Referral,New Customer,
OPP20000449,20000449,ACC000479,SIP Trunks - Wilson Services,Closed Won,131392.93,100,2024-07-09,2024-03-11,Other,Existing Customer - Replacement,
OPP20000450,,ACC000449,IoT Platform - Jones Group,Prospecting,440552.02,10,2024-05-07,2024-03-29,Other,Existing Customer - Upgrade,
OPP20000451,,ACC000091,Cloud Connect - Evans Services,Negotiation,111607.99,75,2024-06-27,2024-03-31,Partner Referral,Existing Customer - Upgrade,
OPP20000452,,ACC000500,SD-WAN - Thomas Partners,Negotiation,26799.62,75,2024-09-14,2024-03-25,Other,Existing Customer - Replacement,CMP00016
OPP20000453,,ACC000388,Cyber Security - Roberts Partners,Negotiation,42613.57,75,2024-05-05,2024-03-16,Event,New Customer,
OPP20000454,,ACC000343,Cloud Connect - Roberts Ltd,Closed Lost,210442.74,0,2024-07-21,2024-03-14,Partner Referral,Renewal,CMP00043
OPP20000455,,ACC000157,Cloud Connect - Brown Ltd,Qualification,402184.1,25,2024-08-31,2024-03-28,Partner Referral,New Customer,CMP00039
OPP20000456,,ACC000336,SIP Trunks - Evans Partners,Negotiation,39838.41,75,2024-08-03,2024-03-19,Web,Renewal,CMP00019
OPP20000457,,ACC000235,IoT Platform - Jones Services,Qualification,28038.02,25,2024-08-01,2024-03-25,Inbound Call,Existing Customer - Upgrade,
OPP20000458,,ACC000310,SD-WAN - Jones PLC,Negotiation,175815.52,75,2024-08-05,2024-03-03,Cold Call,Existing Customer - Replacement,CMP00024
OPP20000459,,ACC000019,Cyber Security - Davies Services,Closed Lost,237817.78,0,2024-06-16,2024-03-15,Cold Call,Existing Customer - Upgrade,CMP00012
OPP20000460,,ACC000498,5G Enterprise - Wilson Associates,Prospecting,174682.56,10,2024-06-04,2024-03-17,Cold Call,New Customer,
OPP20000461,,ACC000378,Cloud Connect - Smith Associates,Closed Lost,115122.87,0,2024-08-09,2024-03-09,Event,New Customer,
OPP20000462,20000462,ACC000291,SD-WAN - Davies Partners,Closed Won,65560.48,100,2024-05-14,2024-03-19,Event,Renewal,CMP00032
OPP20000463,,ACC000043,Unified Comms - Roberts Holdings,Closed Lost,123962.95,0,2024-08-01,2024-03-17,Cold Call,Existing Customer - Upgrade,
OPP20000464,,ACC000071,SIP Trunks - Smith Services,Negotiation,61310.5,75,2024-06-28,2024-03-11,Inbound Call,Existing Customer - Replacement,
OPP20000465,20000465,ACC000155,IoT Platform - Davies PLC,Closed Won,110375.86,100,2024-08-01,2024-03-21,Event,Existing Customer - Upgrade,
OPP20000466,,ACC000134,Cloud Connect - Evans Group,Prospecting,318030.01,10,2024-04-29,2024-03-29,Other,New Customer,
OPP20000467,20000467,ACC000444,Horizon Mobile - Williams Partners,Closed Won,309195.23,100,2024-05-21,2024-03-01,Cold Call,Existing Customer - Replacement,CMP00049
OPP20000468,,ACC000240,SD-WAN - Evans Associates,Prospecting,424125.4,10,2024-08-16,2024-03-15,Event,Renewal,
OPP20000469,,ACC000093,SD-WAN - Roberts PLC,Closed Lost,417625.22,0,2024-06-29,2024-03-26,Inbound Call,Renewal,
OPP20000470,,ACC000019,IoT Platform - Wilson Group,Qualification,295604.68,25,2024-08-18,2024-03-18,Event,New Customer,
OPP20000471,20000471,ACC000119,IoT Platform - Davies Ltd,Closed Won,337047.86,100,2024-06-15,2024-03-30,Event,Renewal,
OPP20000472,,ACC000275,5G Enterprise - Evans Group,Proposal,84331.66,50,2024-07-27,2024-03-16,Partner Referral,New Customer,
OPP20000473,20000473,ACC000261,IoT Platform - Davies Holdings,Closed Won,380098.03,100,2024-06-27,2024-03-26,Cold Call,Renewal,CMP00015
OPP20000474,20000474,ACC000379,Horizon Mobile - Davies Holdings,Closed Won,223304.28,100,2024-09-16,2024-03-21,Event,New Customer,
OPP20000475,,ACC000240,SIP Trunks - Taylor Group,Closed Lost,38925.33,0,2024-06-05,2024-03-09,Event,New Customer,CMP00012
OPP20000476,20000476,ACC000114,5G Enterprise - Roberts Ltd,Closed Won,62072.27,100,2024-04-15,2024-03-03,Partner Referral,Existing Customer - Replacement,
OPP20000477,,ACC000282,Cloud Connect - Roberts Partners,Prospecting,139482.43,10,2024-08-12,2024-03-13,Event,Existing Customer - Upgrade,
OPP20000478,,ACC000322,IoT Platform - Roberts Solutions,Proposal,150812.84,50,2024-05-10,2024-03-18,Inbound Call,Renewal,CMP00028
OPP20000479,,ACC000162,Unified Comms - Davies Ltd,Proposal,86986.24,50,2024-06-07,2024-03-03,Inbound Call,Existing Customer - Upgrade,
OPP20000480,,ACC000175,SIP Trunks - Williams Group,Closed Lost,319694.83,0,2024-05-26,2024-03-31,Event,New Customer,
OPP20000481,,ACC000010,Unified Comms - Davies Group,Negotiation,76459.27,75,2024-07-06,2024-03-10,Inbound Call,Renewal,CMP00023
OPP20000482,,ACC000286,Cyber Security - Wilson Services,Closed Lost,322094.3,0,2024-09-17,2024-03-26,Web,New Customer,
OPP20000483,,ACC000034,Cyber Security - Taylor PLC,Closed Lost,430934.2,0,2024-07-17,2024-03-31,Web,Existing Customer - Upgrade,CMP00042
OPP20000484,,ACC000454,Unified Comms - Smith Associates,Negotiation,40259.88,75,2024-08-27,2024-03-19,Partner Referral,Existing Customer - Replacement,CMP00035
OPP20000485,,ACC000474,SIP Trunks - Thomas Group,Closed Lost,372949.21,0,2024-05-24,2024-03-25,Partner Referral,Existing Customer - Replacement,
OPP20000486,,ACC000466,SD-WAN - Thomas Group,Prospecting,78008.64,10,2024-06-22,2024-03-04,Other,New Customer,
OPP20000487,,ACC000020,Unified Comms - Evans Partners,Closed Lost,312419.24,0,2024-07-02,2024-03-07,Cold Call,Renewal,
OPP20000488,,ACC000167,Unified Comms - Roberts Group,Prospecting,249768.79,10,2024-07-24,2024-03-23,Partner Referral,Renewal,CMP00013
OPP20000489,,ACC000192,Unified Comms - Smith Partners,Negotiation,442847.73,75,2024-05-08,2024-03-06,Inbound Call,Existing Customer - Upgrade,
OPP20000490,,ACC000292,IoT Platform - Jones Solutions,Proposal,345392.06,50,2024-05-05,2024-03-24,Web,Existing Customer - Replacement,
OPP20000491,,ACC000057,Unified Comms - Taylor Holdings,Proposal,114161.17,50,2024-05-25,2024-03-15,Web,New Customer,
OPP20000492,,ACC000064,IoT Platform - Brown Services,Closed Lost,203243.08,0,2024-05-31,2024-03-13,Event,New Customer,
OPP20000493,20000493,ACC000444,Unified Comms - Roberts Associates,Closed Won,278236.71,100,2024-06-06,2024-03-16,Inbound Call,Existing Customer - Replacement,
OPP20000494,,ACC000205,Unified Comms - Taylor Partners,Prospecting,406996.03,10,2024-08-06,2024-03-04,Partner Referral,Existing Customer - Replacement,
OPP20000495,,ACC000454,IoT Platform - Thomas Group,Proposal,67094.44,50,2024-06-05,2024-03-18,Inbound Call,Existing Customer - Upgrade,
OPP20000496,,ACC000154,5G Enterprise - Roberts Solutions,Proposal,232580.8,50,2024-07-31,2024-03-01,Event,Existing Customer - Replacement,
OPP20000497,20000497,ACC000326,SD-WAN - Davies PLC,Closed Won,390619.16,100,2024-08-11,2024-03-21,Inbound Call,Renewal,CMP00049
OPP20000498,,ACC000136,5G Enterprise - Roberts Group,Closed Lost,62980.28,0,2024-08-15,2024-03-17,Cold Call,Existing Customer - Replacement,
OPP20000499,,ACC000181,SIP Trunks - Brown Holdings,Prospecting,115923.24,10,2024-06-22,2024-03-15,Other,Existing Customer - Replacement,
OPP20000500,,ACC000340,Cyber Security - Smith Associates,Qualification,40028.14,25,2024-04-29,2024-03-18,Partner Referral,New Customer,
OPP20000501,,ACC000018,Cloud Connect - Roberts Holdings,Qualification,407026.2,25,2024-06-11,2024-03-04,Web,Renewal,
OPP20000502,,ACC000331,Unified Comms - Roberts Associates,Qualification,108178.22,25,2024-05-26,2024-03-25,Inbound Call,Existing Customer - Upgrade,
OPP20000503,,ACC000071,Unified Comms - Taylor PLC,Proposal,255189.54,50,2024-07-20,2024-03-31,Event,Existing Customer - Upgrade,CMP00047
OPP20000504,,ACC000009,IoT Platform - Thomas PLC,Qualification,137690.93,25,2024-06-20,2024-03-03,Event,New Customer,
OPP20000505,,ACC000446,Unified Comms - Brown Group,Proposal,375378.62,50,2024-06-05,2024-03-23,Other,Renewal,CMP00044
OPP20000506,,ACC000234,SIP Trunks - Roberts Services,Qualification,22319.13,25,2024-08-26,2024-03-04,Partner Referral,New Customer,CMP00043
OPP20000507,,ACC000459,SIP Trunks - Wilson Holdings,Prospecting,118925.4,10,2024-09-03,2024-03-30,Partner Referral,Existing Customer - Replacement,CMP00046
OPP20000508,,ACC000334,Cyber Security - Smith Partners,Closed Lost,280484.42,0,2024-07-03,2024-03-27,Partner Referral,New Customer,
OPP20000509,,ACC000149,Cloud Connect - Thomas Solutions,Proposal,413822.89,50,2024-06-04,2024-03-02,Inbound Call,Renewal,
OPP20000510,,ACC000004,5G Enterprise - Thomas Solutions,Proposal,123561.7,50,2024-08-11,2024-03-27,Other,Existing Customer - Upgrade,CMP00041
OPP20000511,,ACC000385,Cloud Connect - Roberts PLC,Prospecting,427708.64,10,2024-07-08,2024-03-18,Other,New Customer,
OPP20000512,,ACC000225,Cyber Security - Smith Holdings,Negotiation,74514.64,75,2024-05-26,2024-03-25,Other,New Customer,
OPP20000513,,ACC000423,Unified Comms - Taylor Group,Qualification,301923.03,25,2024-05-08,2024-03-08,Partner Referral,Renewal,
OPP20000514,,ACC000450,IoT Platform - Williams Ltd,Prospecting,49558.51,10,2024-07-17,2024-03-03,Partner Referral,Renewal,
OPP20000515,,ACC000409,SD-WAN - Davies Partners,Qualification,23096.94,25,2024-05-27,2024-03-11,Web,Renewal,
OPP20000516,,ACC000479,Cloud Connect - Roberts Partners,Qualification,130695.17,25,2024-09-08,2024-03-24,Partner Referral,Existing Customer - Upgrade,CMP00028
OPP20000517,,ACC000041,SIP Trunks - Smith Services,Proposal,448433.93,50,2024-06-06,2024-03-03,Event,New Customer,
OPP20000518,20000518,ACC000284,5G Enterprise - Jones Partners,Closed Won,440602.16,100,2024-05-20,2024-03-22,Other,Renewal,CMP00049
OPP20000519,,ACC000010,Cloud Connect - Thomas Partners,Negotiation,241424.36,75,2024-08-21,2024-03-17,Inbound Call,New Customer,
OPP20000520,,ACC000392,Unified Comms - Evans Partners,Closed Lost,97944.15,0,2024-04-28,2024-03-28,Inbound Call,New Customer,
OPP20000521,,ACC000382,SIP Trunks - Thomas Associates,Prospecting,410758.94,10,2024-08-15,2024-03-25,Other,Renewal,
OPP20000522,,ACC000041,Cyber Security - Brown Associates,Proposal,60919.23,50,2024-06-09,2024-03-16,Cold Call,Renewal,
OPP20000523,,ACC000003,Unified Comms - Jones Solutions,Prospecting,353749.7,10,2024-04-27,2024-03-15,Other,Existing Customer - Upgrade,CMP00046
OPP20000524,,ACC000232,SD-WAN - Thomas Group,Proposal,424086.99,50,2024-04-26,2024-03-15,Inbound Call,Existing Customer - Replacement,
OPP20000525,,ACC000023,Unified Comms - Smith PLC,Qualification,62814.09,25,2024-06-18,2024-03-07,Inbound Call,New Customer,
OPP20000526,,ACC000268,SD-WAN - Brown PLC,Closed Lost,437472.04,0,2024-08-24,2024-03-31,Other,Existing Customer - Upgrade,
OPP20000527,,ACC000490,Cloud Connect - Thomas Services,Prospecting,156175.42,10,2024-07-09,2024-03-26,Event,Renewal,
OPP20000528,,ACC000258,IoT Platform - Jones Services,Negotiation,291585.61,75,2024-06-04,2024-03-22,Other,Existing Customer - Upgrade,
OPP20000529,,ACC000191,5G Enterprise - Davies PLC,Qualification,102805.79,25,2024-06-13,2024-03-02,Web,Renewal,CMP00009
OPP20000530,,ACC000136,5G Enterprise - Thomas Group,Closed Lost,112271.08,0,2024-06-29,2024-03-12,Event,Renewal,CMP00043
OPP20000531,20000531,ACC000285,5G Enterprise - Jones Group,Closed Won,12042.18,100,2024-06-16,2024-03-17,Inbound Call,Existing Customer - Upgrade,CMP00026
OPP20000532,,ACC000168,IoT Platform - Brown Ltd,Qualification,212013.5,25,2024-08-24,2024-03-23,Other,Renewal,CMP00032
OPP20000533,,ACC000475,Cloud Connect - Wilson Partners,Negotiation,166906.77,75,2024-06-25,2024-03-07,Partner Referral,Existing Customer - Replacement,
OPP20000534,20000534,ACC000289,Cyber Security - Smith Solutions,Closed Won,389212.55,100,2024-06-23,2024-03-07,Web,Renewal,CMP00033
OPP20000535,,ACC000481,SD-WAN - Brown Group,Closed Lost,201361.7,0,2024-04-11,2024-03-01,Web,New Customer,CMP00019
OPP20000536,,ACC000470,IoT Platform - Jones Partners,Prospecting,287572.69,10,2024-05-08,2024-03-26,Cold Call,New Customer,
OPP20000537,,ACC000411,Cyber Security - Roberts PLC,Closed Lost,292205.84,0,2024-05-02,2024-03-31,Inbound Call,Existing Customer - Upgrade,
OPP20000538,20000538,ACC000269,Horizon Mobile - Davies Partners,Closed Won,138098.9,100,2024-08-12,2024-03-14,Partner Referral,Existing Customer - Replacement,
OPP20000539,,ACC000354,Unified Comms - Jones Solutions,Proposal,428431.45,50,2024-07-06,2024-03-17,Cold Call,Existing Customer - Upgrade,CMP00041
OPP20000540,,ACC000264,Horizon Mobile - Thomas PLC,Proposal,297871.52,50,2024-06-27,2024-03-28,Partner Referral,Existing Customer - Replacement,
OPP20000541,,ACC000136,Cyber Security - Taylor Associates,Prospecting,252559.95,10,2024-07-30,2024-04-22,Web,Existing Customer - Upgrade,CMP00037
OPP20000542,,ACC000043,Cloud Connect - Jones Holdings,Prospecting,193356.82,10,2024-08-29,2024-04-06,Inbound Call,Existing Customer - Replacement,CMP00039
OPP20000543,,ACC000401,Cyber Security - Wilson Holdings,Proposal,138964.36,50,2024-07-30,2024-04-30,Event,Renewal,
OPP20000544,,ACC000380,IoT Platform - Davies Partners,Closed Lost,390603.42,0,2024-07-03,2024-04-20,Cold Call,New Customer,CMP00048
OPP20000545,,ACC000304,SD-WAN - Evans Solutions,Proposal,191196.06,50,2024-07-19,2024-04-17,Cold Call,Renewal,
OPP20000546,,ACC000263,SD-WAN - Roberts PLC,Proposal,98874.51,50,2024-10-09,2024-04-14,Partner Referral,Renewal,
OPP20000547,,ACC000221,Cloud Connect - Jones Associates,Proposal,77956.36,50,2024-08-15,2024-04-22,Web,Existing Customer - Upgrade,
OPP20000548,,ACC000400,IoT Platform - Brown Services,Qualification,443391.61,25,2024-05-23,2024-04-10,Cold Call,Renewal,
OPP20000549,,ACC000287,Cyber Security - Jones Group,Qualification,81739.29,25,2024-06-29,2024-04-25,Event,Existing Customer - Replacement,CMP00027
OPP20000550,,ACC000160,Cloud Connect - Williams Group,Proposal,94204.17,50,2024-09-01,2024-04-05,Cold Call,Existing Customer - Replacement,CMP00011
OPP20000551,,ACC000094,5G Enterprise - Davies PLC,Prospecting,223110.99,10,2024-07-18,2024-04-28,Inbound Call,Existing Customer - Replacement,
OPP20000552,,ACC000158,SIP Trunks - Roberts Partners,Qualification,351861.69,25,2024-07-10,2024-04-28,Cold Call,Renewal,
OPP20000553,,ACC000264,SD-WAN - Thomas PLC,Prospecting,212421.09,10,2024-08-09,2024-04-09,Other,Existing Customer - Replacement,
OPP20000554,,ACC000187,5G Enterprise - Smith Ltd,Negotiation,210398.73,75,2024-08-31,2024-04-13,Web,Renewal,CMP00024
OPP20000555,,ACC000239,Unified Comms - Evans Services,Prospecting,118934.52,10,2024-07-23,2024-04-08,Event,Renewal,CMP00045
OPP20000556,,ACC000176,Unified Comms - Roberts PLC,Proposal,204654.72,50,2024-07-24,2024-04-20,Cold Call,Existing Customer - Upgrade,
OPP20000557,,ACC000317,Unified Comms - Thomas Solutions,Negotiation,80592.77,75,2024-05-22,2024-04-20,Event,Renewal,
OPP20000558,,ACC000048,Cyber Security - Roberts Partners,Negotiation,402113.05,75,2024-06-14,2024-04-25,Other,New Customer,
OPP20000559,,ACC000420,IoT Platform - Thomas Ltd,Negotiation,436147.72,75,2024-06-26,2024-04-17,Event,Existing Customer - Upgrade,CMP00047
OPP20000560,20000560,ACC000207,Cyber Security - Jones PLC,Closed Won,44982.83,100,2024-07-16,2024-04-29,Partner Referral,Renewal,
OPP20000561,20000561,ACC000478,Cloud Connect - Jones PLC,Closed Won,194683.5,100,2024-08-16,2024-04-28,Other,Existing Customer - Replacement,CMP00040
OPP20000562,,ACC000058,IoT Platform - Davies Solutions,Qualification,235900.1,25,2024-09-05,2024-04-29,Other,Existing Customer - Replacement,
OPP20000563,,ACC000337,Unified Comms - Wilson Group,Prospecting,206446.56,10,2024-08-28,2024-04-15,Partner Referral,Existing Customer - Replacement,
