record_id,campaign_key,campaign_date,channel,impressions,clicks,conversions,spend,revenue_attributed
20001928,56,2024-02-13,Social,81818,1212,90,139.72,8431.51
20001929,30,2024-02-28,Direct Mail,16614,251,12,1729.32,977.76
20001930,23,2024-02-08,TV,47772,1120,47,2771.46,6077.1
20001931,20,2024-02-28,Radio,3362,118,5,2623.18,404.14
20001932,27,2024-02-01,Radio,42044,1949,122,2644.36,8157.66
20001933,46,2024-02-14,Display,54783,2505,88,3768.15,15629.76
20001934,24,2024-02-16,Social,65639,974,51,1662.5,7617.84
20001935,3,2024-02-14,PPC,27418,476,29,3500.59,4841.63
20001936,32,2024-02-26,PPC,22036,518,22,2147.44,3547.32
20001937,24,2024-02-20,Email,46708,1089,108,1982.27,16733.87
20001938,14,2024-02-20,TV,4901,120,5,3449.87,344.48
20001939,48,2024-02-05,Social,22107,611,46,1885.91,5899.1
20001940,13,2024-02-29,Social,12095,383,29,2183.4,2619.62
20001941,9,2024-02-10,Radio,50356,513,33,1237.01,1802.68
20001942,18,2024-02-06,Radio,8546,272,27,1197.76,2307.2
20001943,16,2024-02-01,Radio,5676,79,3,3178.02,251.21
20001944,29,2024-02-20,TV,8147,170,13,389.74,1006.09
20001945,6,2024-02-09,Radio,28047,750,73,3561.89,13795.5
20001946,23,2024-02-05,Radio,71129,1572,49,3308.46,5876.66
20001947,32,2024-02-15,Radio,40630,2012,87,3975.43,13084.47
20001948,39,2024-02-03,TV,68523,1834,136,1542.81,22644.4
20001949,16,2024-02-05,Radio,28575,410,30,1711.51,2053.3
20001950,20,2024-02-17,Radio,35809,757,62,438.8,4737.15
20001951,5,2024-02-22,TV,57072,686,36,4001.44,2381.55
20001952,20,2024-02-18,Social,89801,4048,282,536.46,39992.24
20001953,12,2024-02-22,Direct Mail,57911,1079,56,2984.75,9040.42
20001954,46,2024-02-19,Radio,63379,1284,112,2247.13,8918.07
20001955,34,2024-02-21,PPC,55350,1261,60,385.66,4635.49
20001956,53,2024-02-20,Direct Mail,6720,203,8,3093.94,1587.22
20001957,9,2024-02-29,Direct Mail,75873,3271,303,2521.61,15377.23
20001958,41,2024-02-04,Display,34252,838,33,2573.49,5203.74
20001959,39,2024-02-18,PPC,76658,1633,74,2554.83,11672.1
20001960,1,2024-02-22,Radio,84292,2832,176,2783.28,23782.2
20001961,59,2024-02-22,PPC,70615,3357,274,3013.2,38496.57
20001962,17,2024-02-02,Social,45852,1936,87,1377.39,5221.7
20001963,57,2024-02-23,Direct Mail,1777,32,2,4391.1,354.27
20001964,43,2024-02-24,Email,7114,202,10,4005.41,1177.4
20001965,5,2024-02-18,Display,50224,1013,86,1041.9,9646.36
20001966,30,2024-02-03,TV,26564,501,22,2486.63,3082.74
20001967,24,2024-02-25,TV,88495,4057,107,1793.86,8785.89
20001968,40,2024-02-03,Direct Mail,59926,681,14,3643.46,1456.43
20001969,30,2024-02-04,PPC,48164,607,37,3560.51,6102.82
20001970,50,2024-02-14,Direct Mail,43911,1033,102,1999.53,5403.05
20001971,1,2024-02-06,TV,36697,747,60,121.73,4216.94
20001972,55,2024-02-14,Email,86323,3602,123,1466.13,13878.39
20001973,48,2024-02-18,Display,21376,950,45,3742.37,3176.37
20001974,16,2024-02-28,Display,9780,158,8,2948.21,1154.23
20001975,7,2024-02-15,Email,55241,1176,100,817.34,14510.06
20001976,28,2024-02-13,Social,14372,709,14,4156.7,2238.24
20001977,10,2024-02-06,PPC,87315,2460,191,3877.76,32077.69
20001978,11,2024-02-03,PPC,6302,175,4,4436.01,674.61
20001979,26,2024-02-28,Email,1838,48,3,2411.35,496.58
20001980,60,2024-02-28,TV,42095,491,37,1358.08,5397.55
20001981,52,2024-02-25,Email,42789,1873,61,4407.94,4315.02
20001982,31,2024-02-27,Display,67850,1070,97,1877.26,8914.28
20001983,51,2024-02-07,Social,77950,3555,293,1221.59,28501.05
20001984,54,2024-02-25,Email,30229,1273,65,2617.34,6415.72
20001985,5,2024-02-24,Direct Mail,1579,75,4,4110.58,674.74
20001986,18,2024-02-08,Social,63950,1646,95,2894.19,15198.55
20001987,3,2024-02-23,Email,27462,924,63,2078.59,11521.16
20001988,26,2024-02-04,Display,1444,17,0,1578.37,0.0
20001989,7,2024-02-08,Email,22063,605,45,2268.74,4091.72
20001990,38,2024-02-11,PPC,60489,761,74,4404.44,4643.78
20001991,30,2024-02-21,Display,10110,229,20,4263.12,3961.26
20001992,10,2024-02-10,PPC,57020,1079,76,554.49,9755.46
20001993,45,2024-02-12,Direct Mail,50338,710,30,4090.36,5555.39
20001994,20,2024-02-20,Direct Mail,69622,3056,137,2457.67,26479.55
20001995,21,2024-02-14,TV,1436,42,3,1493.83,475.85
20001996,60,2024-02-24,Direct Mail,8795,271,21,1233.37,3056.66
20001997,45,2024-02-16,PPC,79308,1761,107,1127.88,7654.87
20001998,48,2024-02-20,Display,12229,130,5,1940.24,622.79
20001999,7,2024-02-18,Email,2926,117,2,2577.84,385.17
20002000,42,2024-02-23,Direct Mail,83862,1900,184,2709.47,25684.66
20002001,1,2024-02-05,TV,28942,596,36,986.21,6764.41
20002002,50,2024-02-28,PPC,86191,1087,83,1621.66,4833.78
20002003,4,2024-02-08,Direct Mail,16695,681,53,396.45,6946.3
20002004,17,2024-02-17,Direct Mail,60985,802,39,3411.34,6128.17
20002005,10,2024-02-13,TV,39240,1459,108,4475.62,7045.53
20002006,58,2024-02-02,Social,73311,2018,135,970.71,13941.55
20002007,59,2024-02-06,PPC,7975,157,8,1648.18,539.5
20002008,60,2024-02-24,Radio,42839,2066,108,3138.05,14146.82
20002009,58,2024-02-02,Direct Mail,2767,74,2,614.82,182.55
20002010,4,2024-02-06,Direct Mail,42215,532,40,4425.7,7889.42
20002011,51,2024-02-05,Radio,50570,704,44,3651.11,7192.79
20002012,22,2024-02-07,PPC,40653,414,36,1615.23,6591.27
20002013,15,2024-02-25,Radio,80548,991,35,2104.32,5160.88
20002014,50,2024-02-20,TV,57001,1826,71,2924.55,5974.16
20002015,47,2024-02-09,TV,80108,1872,63,2055.11,8912.49
20002016,32,2024-02-01,Radio,1169,42,0,4258.77,0.0
20002017,6,2024-02-18,Social,64116,2525,136,482.69,12103.51
20002018,30,2024-02-07,Radio,64190,1238,94,446.68,17828.1
20002019,52,2024-02-26,Social,26763,363,35,1977.01,3978.34
20002020,9,2024-02-13,Email,42900,1926,143,962.53,14714.02
20002021,30,2024-02-15,Email,57852,2068,154,711.2,18414.2
20002022,37,2024-02-21,PPC,8731,322,25,3190.78,2091.29
20002023,22,2024-02-02,PPC,89780,3479,273,2155.91,19789.25
20002024,24,2024-02-26,Radio,71664,1365,107,1615.98,9377.63
20002025,33,2024-02-19,Direct Mail,52639,2376,180,4351.61,9248.44
20002026,34,2024-02-02,Email,58553,2537,120,4019.73,19908.48
20002027,48,2024-02-18,Radio,40134,756,62,3336.53,12063.46
20002028,56,2024-02-20,Direct Mail,2341,29,1,2590.45,163.58
20002029,5,2024-02-01,TV,41464,2033,163,3341.64,26192.62
20002030,36,2024-02-01,Radio,5437,75,1,1791.94,134.52
20002031,24,2024-02-22,Direct Mail,51547,1396,107,301.53,20856.1
20002032,16,2024-02-16,Radio,17574,608,15,3478.87,1692.3
20002033,50,2024-02-14,Direct Mail,26045,1144,74,2217.3,11093.14
20002034,55,2024-02-14,Display,49555,1857,66,3708.15,13052.66
20002035,19,2024-02-22,Social,55345,1294,34,640.14,2013.69
20002036,13,2024-02-13,Direct Mail,87632,2830,169,2491.32,32903.4
20002037,30,2024-02-15,Social,43946,1166,70,270.05,6193.42
20002038,22,2024-02-22,PPC,56053,2691,62,4167.84,5318.98
20002039,60,2024-02-09,Direct Mail,52335,1647,160,748.31,24693.55
20002040,24,2024-02-01,Direct Mail,77945,3506,125,370.39,22844.02
20002041,21,2024-02-06,Radio,26791,695,24,1689.21,4270.78
20002042,30,2024-02-26,PPC,83974,2900,284,490.13,44759.89
20002043,24,2024-02-03,Display,83558,1787,150,2712.58,19213.59
20002044,34,2024-02-21,Radio,64542,1971,162,217.41,25637.19
20002045,41,2024-02-17,Radio,26271,401,28,1220.12,5227.37
20002046,51,2024-02-13,TV,9824,361,23,1722.01,3696.3
20002047,46,2024-02-10,Direct Mail,49719,2020,131,741.16,7753.48
20002048,10,2024-02-07,Radio,53983,556,45,3450.19,2526.3
20002049,48,2024-02-12,Direct Mail,14397,522,19,2576.92,3354.45
20002050,34,2024-02-12,PPC,70718,980,75,3592.56,8795.88
20002051,60,2024-02-13,TV,11079,444,27,4033.8,2228.88
20002052,13,2024-02-14,Radio,63231,901,23,920.73,1390.13
20002053,32,2024-02-19,Display,46008,1514,114,2801.07,12363.7
20002054,40,2024-02-19,PPC,77858,2133,99,603.47,11889.35
20002055,19,2024-02-18,Social,84995,2485,243,1058.29,43910.4
20002056,40,2024-02-05,TV,13160,635,36,4044.06,2507.36
20002057,58,2024-02-27,Radio,72412,1016,45,1035.41,3887.76
20002058,7,2024-02-17,Email,59009,2224,169,545.74,22324.77
20002059,13,2024-02-03,Radio,69272,918,86,3033.45,8937.78
20002060,14,2024-02-24,Social,9307,96,2,4299.52,322.89
20002061,57,2024-02-13,Display,14194,351,23,4072.08,1232.01
20002062,18,2024-02-21,Display,73482,3038,261,2090.43,21078.1
20002063,14,2024-02-28,Email,51857,1133,102,2141.8,19261.83
20002064,45,2024-02-08,PPC,19742,641,57,4415.67,10457.86
20002065,5,2024-02-06,PPC,87814,1228,26,445.73,2847.82
20002066,27,2024-02-25,Email,32474,713,69,3425.38,9746.58
20002067,54,2024-02-25,PPC,24272,254,15,2161.34,2133.16
20002068,8,2024-02-16,Display,6858,79,4,3042.57,465.82
20002069,33,2024-02-16,Display,42517,1790,88,2257.59,17594.95
20002070,53,2024-02-09,Direct Mail,74215,2338,48,3794.04,5032.63
20002071,42,2024-02-06,Direct Mail,4802,190,4,2761.55,659.5
20002072,10,2024-02-29,Direct Mail,38760,1566,107,3908.12,10693.95
20002073,6,2024-02-27,Email,59547,916,55,1460.2,5512.27
20002074,41,2024-02-22,Display,5937,112,8,1607.79,464.66
20002075,41,2024-02-27,Email,3197,137,11,1921.55,683.59
20002076,2,2024-02-03,Display,75209,2671,107,474.11,17282.6
20002077,12,2024-02-07,Radio,41463,1556,48,883.4,9534.29
20002078,13,2024-02-20,Radio,25518,367,17,2997.9,2179.78
20002079,33,2024-02-11,Social,20638,328,12,2683.37,1920.91
20002080,10,2024-02-11,Display,88778,2422,219,181.25,24086.11
20002081,24,2024-02-10,Social,67638,3204,229,4320.34,34560.98
20002082,48,2024-02-26,Display,39196,1005,61,4487.18,5613.05
20002083,41,2024-02-13,PPC,3327,49,2,287.29,364.15
20002084,24,2024-02-11,Email,14640,411,8,1506.51,867.85
20002085,46,2024-02-16,TV,81041,3836,205,2794.95,15241.92
20002086,60,2024-02-20,PPC,16695,498,20,4097.31,2660.58
20002087,23,2024-02-29,Email,79211,2577,203,4212.83,32226.92
20002088,3,2024-02-06,Email,15965,539,14,868.1,2279.5
20002089,37,2024-02-08,Display,47428,573,42,2981.68,4009.13
20002090,30,2024-02-29,PPC,68349,1992,114,2490.28,20780.17
20002091,45,2024-02-26,Social,85780,1856,70,4162.46,10826.44
20002092,32,2024-02-07,Social,73047,1687,144,1077.69,18537.6
20002093,54,2024-02-01,Social,35577,1310,66,2836.17,12224.17
20002094,27,2024-02-12,Social,13083,263,24,763.7,1768.56
20002095,26,2024-02-12,Social,85304,3874,286,3692.92,14978.53
20002096,1,2024-02-28,TV,65216,1477,68,2986.71,12623.42
20002097,36,2024-02-19,PPC,75428,1685,97,3896.19,7493.9
20002098,55,2024-02-07,TV,75208,3535,92,3938.69,14323.51
20002099,7,2024-02-26,Social,37852,958,62,1971.13,6341.23
20002100,5,2024-02-20,PPC,70113,2623,148,3011.19,9085.45
20002101,53,2024-02-19,TV,10560,513,19,608.03,1189.05
20002102,60,2024-02-23,Direct Mail,3366,47,1,3285.87,143.47
20002103,7,2024-02-29,TV,9259,399,30,3505.51,1585.13
20002104,43,2024-02-16,Radio,18542,544,52,2706.88,5717.8
20002105,43,2024-02-19,Direct Mail,85729,3620,270,355.15,15572.03
20002106,52,2024-02-28,Radio,53931,928,61,3186.72,7996.15
20002107,9,2024-02-13,Display,67208,3203,78,929.08,5708.14
20002108,28,2024-02-21,Social,54054,1286,106,3793.93,10103.99
20002109,46,2024-02-08,PPC,77908,1763,168,118.89,22933.04
20002110,9,2024-02-04,Social,16592,329,14,1955.79,1406.87
20002111,40,2024-02-09,TV,10914,506,19,2024.89,2050.85
20002112,19,2024-02-16,PPC,4061,195,13,523.13,2291.64
20002113,6,2024-02-24,Direct Mail,14726,239,11,1517.5,873.04
20002114,42,2024-02-11,Display,87410,2634,84,3744.89,7750.01
20002115,44,2024-02-24,Radio,84395,1947,163,1550.6,14871.74
20002116,43,2024-02-03,PPC,70284,2765,200,784.76,14511.51
20002117,45,2024-02-04,Social,51888,1138,86,4086.99,10200.65
20002118,32,2024-02-15,Social,56293,2206,92,4072.15,9964.25
20002119,8,2024-02-24,Radio,11382,143,11,4187.89,1031.86
20002120,1,2024-02-08,Email,79749,995,94,2035.85,15481.29
20002121,46,2024-02-19,Radio,35888,1055,48,1034.82,7645.01
20002122,14,2024-02-05,Display,77564,2299,215,2139.55,12948.82
20002123,10,2024-02-18,Radio,44525,1798,125,3020.52,13009.77
20002124,17,2024-02-19,Direct Mail,8281,90,8,3529.46,1251.03
20002125,9,2024-02-05,PPC,11032,245,21,953.29,3998.07
20002126,27,2024-02-02,Radio,11427,433,22,1665.91,1395.44
20002127,13,2024-02-18,PPC,1660,47,4,1020.43,655.21
20002128,26,2024-02-15,Social,58377,2724,58,792.03,9809.23
20002129,11,2024-02-08,Social,31015,1433,55,4153.57,4326.95
20002130,36,2024-02-12,Email,44156,1187,32,3995.88,3371.46
20002131,5,2024-02-22,Radio,60575,1749,158,4202.48,25232.78
20002132,30,2024-02-17,Radio,56718,1307,47,1008.23,6860.16
20002133,13,2024-02-21,PPC,43118,682,68,3004.1,8124.02
20002134,50,2024-02-23,PPC,71845,1568,121,4214.57,20350.76
20002135,50,2024-02-18,Display,60634,2957,138,3017.34,14161.18
20002136,27,2024-02-25,Email,24302,573,46,2564.08,8475.13
20002137,41,2024-02-21,Direct Mail,81673,1161,100,1301.79,14087.32
20002138,54,2024-02-23,Social,74566,1526,133,406.11,21996.01
20002139,7,2024-02-14,Radio,10488,221,20,1093.36,2872.68
20002140,8,2024-02-03,PPC,70528,1651,115,3217.78,10423.88
20002141,35,2024-02-23,Direct Mail,25930,1031,41,2511.99,2066.2
20002142,42,2024-02-23,Display,13084,240,19,2150.25,2426.99
20002143,35,2024-02-05,Display,38271,1829,143,1614.47,8236.57
20002144,22,2024-02-06,Email,76032,1273,124,4014.74,8742.8
20002145,19,2024-02-15,Display,48361,1684,164,1735.78,25526.07
20002146,35,2024-02-25,Direct Mail,74950,2856,259,3717.08,14051.96
20002147,2,2024-02-12,Radio,22073,729,72,1607.41,7499.82
20002148,19,2024-02-02,PPC,53825,999,65,483.48,8765.47
20002149,29,2024-02-16,Radio,27722,764,54,4339.25,10718.5
20002150,31,2024-02-18,PPC,34253,371,28,3043.37,2222.8
20002151,13,2024-02-16,Display,82194,3736,303,4028.74,52919.79
20002152,48,2024-02-12,Direct Mail,34806,1735,88,1091.1,5915.63
20002153,25,2024-02-16,Social,52566,2442,86,3505.56,14614.91
20002154,14,2024-02-06,PPC,17767,339,28,3895.51,4326.7
20002155,25,2024-02-27,PPC,40630,1457,138,2516.32,8889.87
20002156,3,2024-02-15,PPC,42878,672,58,2245.75,3542.1
20002157,52,2024-02-10,Direct Mail,30457,1161,81,2650.97,15698.32
20002158,31,2024-02-16,Email,54494,1384,120,1046.62,8374.99
20002159,4,2024-02-18,Display,73171,1856,125,551.51,13319.89
20002160,20,2024-02-19,Email,10320,474,20,3862.27,3057.99
20002161,36,2024-02-12,Radio,49262,1536,82,229.54,9770.52
20002162,8,2024-02-22,PPC,52623,2143,123,2030.34,17622.1
20002163,29,2024-02-14,Social,77719,2072,191,1950.92,14790.02
20002164,7,2024-02-02,Email,22287,1011,20,2721.31,2610.82
20002165,12,2024-02-22,TV,71875,3438,267,602.84,42399.57
20002166,30,2024-02-01,TV,44690,2214,158,2085.82,24441.11
20002167,19,2024-02-03,Display,53247,1524,126,4229.1,12091.93
20002168,52,2024-02-13,Display,83455,3510,214,2433.42,14792.13
20002169,33,2024-02-12,PPC,13896,319,10,3734.98,1773.38
20002170,19,2024-02-08,Direct Mail,72471,2661,118,3262.05,16861.53
20002171,50,2024-02-26,Direct Mail,44499,937,29,3409.44,1682.74
20002172,22,2024-02-25,PPC,10753,423,37,4442.72,3407.72
20002173,1,2024-02-07,Radio,82132,2734,182,3253.83,34830.03
20002174,26,2024-02-10,Radio,54721,2492,226,3669.64,24628.09
20002175,37,2024-02-12,Direct Mail,59944,2876,149,4122.78,28454.82
20002176,31,2024-02-03,TV,56885,1761,71,1368.14,13995.61
20002177,30,2024-02-07,TV,11079,324,24,1460.74,3710.66
20002178,53,2024-02-25,PPC,39237,1037,22,2240.63,1492.88
20002179,27,2024-02-20,Social,63251,2560,83,751.27,11530.39
20002180,45,2024-02-24,Email,76061,2969,147,2957.58,13809.15
20002181,7,2024-02-21,Display,70389,1597,38,4307.84,6761.17
20002182,40,2024-02-21,TV,2763,64,3,2049.98,352.32
20002183,28,2024-02-26,Radio,29409,295,12,4088.92,1695.62
20002184,49,2024-02-19,Direct Mail,66214,1549,133,1893.27,20668.1
20002185,7,2024-02-15,Direct Mail,21844,434,21,4090.31,2159.09
20002186,54,2024-02-17,Direct Mail,41552,907,81,1325.81,7056.91
20002187,51,2024-02-08,Email,5969,220,9,679.22,809.57
20002188,41,2024-02-19,Direct Mail,48791,2258,81,504.14,15348.59
20002189,50,2024-02-23,Direct Mail,1654,55,5,3632.85,712.83
20002190,53,2024-02-20,PPC,2940,86,4,843.13,358.77
20002191,38,2024-02-02,Direct Mail,57663,2308,116,271.45,21216.39
20002192,12,2024-02-10,TV,34040,826,45,3251.17,2692.11
20002193,18,2024-02-14,Radio,15265,417,24,2289.07,2372.51
20002194,49,2024-02-04,Direct Mail,54521,1661,139,1209.81,16718.93
20002195,11,2024-02-06,Social,4377,112,5,2831.93,548.28
20002196,13,2024-02-28,Social,82216,2460,166,4296.43,14728.59
20002197,34,2024-02-29,Email,15424,216,17,3186.77,1345.98
20002198,14,2024-02-10,Display,48710,1579,96,970.32,10803.74
20002199,29,2024-02-11,PPC,35625,593,28,913.18,3486.49
20002200,1,2024-02-02,TV,52132,1227,81,3697.67,4850.77
20002201,1,2024-02-21,Radio,55653,1424,140,1857.17,10637.96
20002202,44,2024-02-17,Radio,80730,1270,25,386.6,4313.76
20002203,14,2024-02-05,TV,67121,2124,90,2802.68,4608.25
20002204,34,2024-02-21,Direct Mail,52069,2441,113,3969.43,13606.33
20002205,8,2024-02-01,TV,33935,1414,65,3454.21,11360.93
20002206,51,2024-02-04,TV,32908,824,52,3507.15,5123.15
20002207,60,2024-02-27,Social,58871,2139,128,2187.33,22292.46
20002208,57,2024-02-21,Email,44578,1986,122,2000.94,17187.29
20002209,41,2024-02-12,Radio,41872,1962,141,3157.15,12768.16
20002210,17,2024-02-21,Email,68243,2492,232,1415.2,41624.2
20002211,48,2024-02-05,TV,36779,656,19,4174.63,1015.17
20002212,59,2024-02-28,Direct Mail,57861,957,77,2370.59,5301.71
20002213,26,2024-02-17,Direct Mail,88685,3884,210,3440.82,30983.02
20002214,31,2024-02-29,Display,6778,245,11,108.06,1807.67
20002215,50,2024-02-23,Social,14069,503,27,3510.32,4220.07
20002216,12,2024-02-05,PPC,18594,473,10,2354.93,1631.62
20002217,4,2024-02-01,TV,47976,1742,106,731.27,6160.67
20002218,41,2024-02-20,Display,25789,389,10,4243.99,735.69
20002219,10,2024-02-18,Email,12882,243,19,964.95,3272.41
20002220,1,2024-02-05,Email,33936,1124,80,3511.59,14229.02
20002221,13,2024-02-17,Email,43731,2164,94,896.95,5881.1
20002222,4,2024-02-21,Social,54163,555,31,2492.49,3103.51
20002223,59,2024-02-29,Social,17091,304,13,2971.57,1701.78
20002224,2,2024-02-08,Direct Mail,50286,1399,50,480.24,9407.11
20002225,16,2024-02-23,Display,47664,485,43,4030.4,4289.4
20002226,42,2024-02-25,Social,47397,683,67,2654.75,12251.24
20002227,35,2024-02-04,Social,10946,441,10,1691.75,751.42
20002228,24,2024-02-01,Display,84188,2581,140,4043.79,10057.05
20002229,19,2024-02-06,TV,37245,1012,89,1395.21,9664.73
20002230,17,2024-02-17,Direct Mail,6161,297,24,781.27,4397.39
20002231,18,2024-02-08,Display,24981,447,14,2187.25,2446.52
20002232,10,2024-02-13,Display,74252,886,62,1918.66,9715.16
20002233,32,2024-02-19,Direct Mail,14561,582,12,2540.94,1341.19
20002234,29,2024-02-19,Radio,69230,1326,37,885.67,5572.08
20002235,51,2024-02-14,Email,24830,1159,36,3052.69,5993.36
20002236,52,2024-02-21,Display,3422,118,11,1310.94,1573.18
20002237,8,2024-02-28,TV,21834,551,25,1917.19,4174.82
20002238,2,2024-02-29,Radio,75312,1624,53,1985.98,3009.74
20002239,11,2024-02-01,TV,49237,1674,73,4114.45,7494.34
20002240,59,2024-02-06,Direct Mail,4782,116,9,3493.19,1508.82
20002241,8,2024-02-16,PPC,43110,512,43,3634.48,4647.61
20002242,27,2024-02-27,Social,78489,1146,99,490.0,18423.05
20002243,6,2024-02-22,Social,26346,900,88,1515.58,12745.84
20002244,10,2024-02-26,Email,54709,2289,141,507.18,18524.35
20002245,56,2024-02-13,Radio,63744,3078,126,4036.26,6632.29
20002246,20,2024-02-01,Social,17553,480,20,3782.73,1515.47
20002247,48,2024-02-24,Social,60357,1752,70,2314.17,8989.86
20002248,52,2024-02-14,Email,33793,583,17,3170.5,1690.15
20002249,25,2024-02-27,PPC,8170,217,6,4096.56,800.21
20002250,39,2024-02-07,PPC,74181,1567,66,2324.01,5225.49
20002251,14,2024-02-09,Email,55351,1373,37,346.84,3494.27
20002252,8,2024-02-29,PPC,6739,289,20,3141.59,2918.34
20002253,10,2024-02-01,TV,53529,2567,158,4046.98,10680.6
20002254,31,2024-02-07,Display,69546,987,90,2134.88,10921.27
20002255,36,2024-02-17,Direct Mail,59937,2480,124,1953.35,23721.74
20002256,25,2024-02-29,Radio,5073,227,20,911.27,3090.87
20002257,51,2024-02-22,Radio,70144,897,29,1957.43,5598.52
20002258,58,2024-02-25,Social,50760,693,49,2935.68,9717.95
20002259,19,2024-02-21,Direct Mail,21147,689,29,1876.53,3070.8
20002260,2,2024-02-28,Social,4528,92,4,1548.7,776.23
20002261,29,2024-02-03,Direct Mail,83373,2956,195,4102.77,34437.43
20002262,23,2024-02-03,Social,32315,653,57,2987.13,5695.87
20002263,49,2024-02-15,Radio,84962,1608,77,2758.13,7448.28
20002264,44,2024-02-05,Radio,34644,1038,52,3861.33,8175.69
20002265,21,2024-02-28,PPC,60323,2679,199,465.57,30288.12
20002266,45,2024-02-13,PPC,48417,666,23,1688.16,2728.11
20002267,59,2024-02-22,PPC,8556,199,9,1161.44,623.69
20002268,24,2024-02-24,Display,5432,117,5,2757.24,572.13
20002269,24,2024-02-26,PPC,10040,142,8,1802.36,882.84
20002270,48,2024-02-04,Email,74416,1502,58,1972.2,8320.59
20002271,3,2024-02-29,Email,6301,148,6,4414.33,968.36
20002272,48,2024-02-13,Social,26298,713,49,3681.86,3684.94
20002273,11,2024-02-24,Email,12082,301,28,3016.29,4559.6
20002274,52,2024-02-11,TV,19316,957,58,1515.38,3944.57
20002275,57,2024-02-11,PPC,66183,1455,135,2515.28,16847.09
20002276,16,2024-02-06,PPC,60450,3006,154,367.39,23608.52
20002277,1,2024-02-03,Display,8707,326,12,381.56,2238.48
20002278,59,2024-02-14,Social,75933,3694,258,3091.16,50028.55
20002279,47,2024-02-25,TV,42956,472,43,471.31,6104.13
20002280,60,2024-02-09,Direct Mail,24504,647,30,3086.54,3518.4
20002281,30,2024-02-01,Direct Mail,75589,2268,198,489.12,17114.2
20002282,22,2024-02-12,PPC,23281,1116,63,4235.4,9173.31
20002283,31,2024-02-04,PPC,77853,1737,49,3574.37,6650.36
20002284,57,2024-02-05,Social,3695,96,3,4475.46,380.73
20002285,45,2024-02-01,Social,60067,2539,243,3094.4,41673.59
20002286,30,2024-02-08,Email,74412,1090,40,3549.47,3689.33
20002287,22,2024-02-08,Display,19639,788,65,3546.8,11575.82
20002288,5,2024-02-11,Display,43577,469,38,2835.41,7260.43
20002289,27,2024-02-27,Display,12531,427,11,1381.02,1873.42
20002290,18,2024-02-10,Radio,65599,2470,170,2461.12,33033.49
20002291,9,2024-02-18,Direct Mail,73005,2264,164,3922.07,32743.3
20002292,24,2024-02-27,Social,1762,45,2,2293.66,369.42
20002293,29,2024-02-25,Email,6555,70,5,3573.48,761.17
20002294,40,2024-02-18,Social,13858,316,19,2817.5,2011.74
20002295,40,2024-02-01,Radio,29928,942,91,3123.07,13060.8
20002296,53,2024-02-06,Email,6495,219,17,3009.26,1104.8
20002297,41,2024-02-28,PPC,83721,3680,216,3754.94,19392.43
20002298,53,2024-02-25,PPC,47021,1832,140,1767.73,16967.63
20002299,9,2024-02-07,Radio,2361,71,6,174.77,675.27
20002300,5,2024-02-20,Radio,41598,1876,54,3670.53,5661.69
20002301,58,2024-02-20,TV,72308,1683,138,348.65,27544.51
20002302,38,2024-02-17,Radio,83211,929,38,3510.34,3403.61
20002303,4,2024-02-21,Display,28063,474,11,4154.31,1753.35
20002304,49,2024-02-19,PPC,40352,1646,149,3815.26,16307.25
20002305,30,2024-02-27,Social,10211,439,25,2551.34,2229.52
20002306,16,2024-02-04,Display,80008,2204,79,2818.24,14556.0
20002307,27,2024-02-19,TV,43814,2075,197,3170.04,35273.93
20002308,19,2024-02-24,TV,49133,1644,123,4137.93,23719.68
20002309,50,2024-02-13,Radio,65965,1750,110,339.34,15699.93
20002310,50,2024-02-02,Direct Mail,7911,381,13,747.46,2316.33
20002311,10,2024-02-18,TV,85616,1208,103,1725.05,12498.21
20002312,13,2024-02-27,Display,6297,274,25,3591.92,2426.81
20002313,17,2024-02-27,Direct Mail,52867,1641,136,1883.84,14898.36
20002314,41,2024-02-09,Email,50636,1331,121,4249.13,14257.88
20002315,8,2024-02-04,Email,76155,2609,221,930.43,22451.56
20002316,59,2024-02-26,PPC,5902,162,14,961.24,1089.26
20002317,14,2024-02-16,Radio,41723,1737,49,123.56,6159.13
20002318,2,2024-02-17,Radio,41161,1861,151,2640.06,10081.74
20002319,44,2024-02-24,Display,76708,1749,83,2325.08,6614.91
20002320,2,2024-02-20,Social,75065,1784,127,190.27,7334.18
20002321,21,2024-02-14,Direct Mail,10468,457,11,602.68,1407.36
20002322,30,2024-02-27,PPC,61174,2351,160,665.01,10535.07
20002323,39,2024-02-22,Display,46651,800,17,3922.71,2209.15
20002324,34,2024-02-05,TV,84863,1371,121,1171.11,12655.46
20002325,2,2024-02-07,PPC,37601,619,54,4481.65,6379.28
20002326,54,2024-02-12,TV,15774,390,32,3840.46,5888.85
20002327,48,2024-02-23,Radio,78551,3746,144,1474.73,9922.63
20002328,4,2024-02-25,Display,30586,1518,82,3863.31,11854.95
20002329,39,2024-02-10,Direct Mail,33163,567,26,1161.79,4069.08
20002330,43,2024-02-23,PPC,88150,975,52,3067.98,5683.38
20002331,6,2024-02-18,TV,74419,3103,203,2758.39,22744.06
20002332,4,2024-02-26,TV,79268,1654,43,713.62,7711.49
20002333,51,2024-02-20,Direct Mail,14171,202,5,3987.66,619.28
20002334,1,2024-02-27,Email,26134,1303,105,3830.13,19015.22
20002335,3,2024-02-02,Social,17470,415,12,387.96,1403.8
